BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,
ev_rum_shape.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,
11/01/2019 15:56:41:177 +0000,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,
[run number],density,fraction_blue,circle_blue,circle_orange,similar_wanted_ethnic,similar_wanted_value,num_alternative,e_sqr,v_sqr,v_crl,e_crl,[step],ticks,"mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity =   ""minority""    and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""minority""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""minority""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""minority""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]"
9,70,50,50,50,1,1,1,10,0,10,8,8,400,7.006849315,6.568493151,6.248858447,4.866666667,4.850505051,4.202020202,7.167381974,6.761802575,6.401287554,5.060465116,5.034883721,4.223255814
9,70,50,50,50,1,1,1,10,0,10,8,9,450,7.038812785,6.643835616,6.299086758,4.624242424,4.58989899,3.963636364,7.064377682,6.686695279,6.276824034,5.162790698,5.130232558,4.31627907
9,70,50,50,50,1,1,1,10,0,10,8,10,500,7.02739726,6.605022831,6.184931507,4.947368421,4.912955466,4.190283401,7.090128755,6.682403433,6.293991416,4.906976744,4.879069767,4.055813953
9,70,50,50,50,1,1,1,10,0,10,8,11,550,7.150684932,6.614155251,6.406392694,4.777777778,4.741414141,4.113131313,7.14806867,6.637339056,6.467811159,4.693023256,4.658139535,3.962790698
9,70,50,50,50,1,1,1,10,0,10,8,12,600,7.349315068,6.867579909,6.673515982,4.785858586,4.771717172,4.185858586,7.173819742,6.71888412,6.487124464,4.806976744,4.793023256,4.065116279
9,70,50,50,50,1,1,1,10,0,10,8,13,650,7.372146119,6.892694064,6.833333333,4.77979798,4.737373737,4.296969697,7.238197425,6.78111588,6.525751073,4.839160839,4.797202797,4.072261072
9,70,50,50,50,1,1,1,10,0,10,8,14,700,7.287671233,6.942922374,6.659817352,4.836363636,4.793939394,4.284848485,7.075107296,6.755364807,6.319742489,4.872093023,4.818604651,4.048837209
9,70,50,50,50,1,1,1,10,0,10,8,15,750,7.351598174,7.01369863,6.819634703,5.002024291,4.975708502,4.536437247,7.090128755,6.778969957,6.298283262,4.797674419,4.760465116,3.93255814
9,70,50,50,50,1,1,1,10,0,10,8,16,800,7.515981735,7.184931507,7.061643836,4.757575758,4.745454545,4.35959596,7.175965665,6.869098712,6.517167382,4.644186047,4.625581395,3.925581395
9,70,50,50,50,1,1,1,10,0,10,8,17,850,7.333333333,7.04109589,6.735159817,4.846153846,4.817813765,4.305668016,7.010729614,6.725321888,6.300429185,4.848130841,4.827102804,4.086448598
9,70,50,50,50,1,1,1,10,0,10,8,18,900,7.404109589,6.988584475,6.796803653,4.949494949,4.923232323,4.426262626,7.199570815,6.824034335,6.427038627,4.554778555,4.508158508,3.699300699
9,70,50,50,50,1,1,1,10,0,10,8,19,950,7.321917808,6.883561644,6.876712329,4.82020202,4.78989899,4.422222222,7.105150215,6.688841202,6.377682403,4.804651163,4.774418605,4.020930233
9,70,50,50,50,1,1,1,10,0,10,8,20,1000,7.388127854,6.956621005,6.762557078,4.941414141,4.903030303,4.375757576,6.997854077,6.579399142,6.30472103,4.709302326,4.679069767,3.972093023
9,70,50,50,50,1,1,1,10,0,10,8,21,1050,7.328767123,6.9543379,6.732876712,4.813387424,4.754563895,4.271805274,6.954935622,6.590128755,6.216738197,4.837209302,4.78372093,4.051162791
9,70,50,50,50,1,1,1,10,0,10,8,22,1100,7.244292237,6.840182648,6.687214612,4.86437247,4.83805668,4.384615385,7.077253219,6.712446352,6.285407725,4.758139535,4.711627907,3.88372093
9,70,50,50,50,1,1,1,10,0,10,8,23,1150,7.189497717,6.810502283,6.442922374,4.997975709,4.969635628,4.329959514,6.909871245,6.5472103,6.158798283,4.794392523,4.768691589,3.98364486
9,70,50,50,50,1,1,1,10,0,10,8,24,1200,7.417808219,6.984018265,6.757990868,4.795959596,4.761616162,4.214141414,7.049356223,6.643776824,6.369098712,4.874418605,4.83255814,4.134883721
9,70,50,50,50,1,1,1,10,0,10,8,25,1250,7.219178082,6.926940639,6.561643836,4.87854251,4.858299595,4.29757085,7.100858369,6.82832618,6.424892704,4.839534884,4.813953488,4.104651163
9,70,50,50,50,1,1,1,10,0,10,8,26,1300,7.365296804,7.029680365,6.648401826,4.748478702,4.724137931,4.105476673,7.141630901,6.819742489,6.360515021,4.874125874,4.853146853,4.032634033
9,70,50,50,50,1,1,1,10,0,10,8,27,1350,7.210045662,6.789954338,6.324200913,4.767676768,4.743434343,3.987878788,7.317596567,6.927038627,6.506437768,4.823255814,4.790697674,3.939534884
9,70,50,50,50,1,1,1,10,0,10,8,28,1400,7.121004566,6.719178082,6.203196347,4.977732794,4.949392713,4.170040486,7.083690987,6.712446352,6.118025751,4.951162791,4.911627907,3.897674419
9,70,50,50,50,1,1,1,10,0,10,8,29,1450,7.210045662,6.819634703,6.46347032,4.884848485,4.866666667,4.222222222,7.004291845,6.635193133,6.06223176,4.809302326,4.790697674,3.790697674
9,70,50,50,50,1,1,1,10,0,10,8,30,1500,7.015981735,6.561643836,6.372146119,4.808080808,4.771717172,4.250505051,6.918454936,6.504291845,6.225321888,5.074592075,5.018648019,4.307692308
9,70,50,50,50,1,1,1,10,0,10,8,31,1550,7.070776256,6.609589041,6.363013699,5.056565657,5.024242424,4.434343434,6.987124464,6.557939914,6.439914163,4.576744186,4.534883721,3.979069767
9,70,50,50,50,1,1,1,10,0,10,8,32,1600,7.123287671,6.694063927,6.47716895,4.862348178,4.813765182,4.281376518,7.128755365,6.716738197,6.392703863,4.823255814,4.776744186,4.034883721
9,70,50,50,50,1,1,1,10,0,10,8,33,1650,7.253424658,6.803652968,6.54109589,4.892712551,4.850202429,4.246963563,7.083690987,6.645922747,6.238197425,4.834883721,4.802325581,3.934883721
9,70,50,50,50,1,1,1,10,0,10,8,34,1700,7.267123288,6.778538813,6.605022831,4.846464646,4.806060606,4.270707071,7.090128755,6.641630901,6.41416309,4.925233645,4.86682243,4.177570093
9,70,50,50,50,1,1,1,10,0,10,8,35,1750,6.97716895,6.589041096,6.214611872,4.931313131,4.909090909,4.252525253,7.021459227,6.652360515,6.317596567,4.834883721,4.813953488,4.076744186
9,70,50,50,50,1,1,1,10,0,10,8,36,1800,7.299086758,6.762557078,6.50456621,4.837728195,4.823529412,4.137931034,7.152360515,6.654506438,6.259656652,4.972027972,4.948717949,3.995337995
9,70,50,50,50,1,1,1,10,0,10,8,37,1850,7.150684932,6.630136986,6.360730594,5.008080808,4.981818182,4.309090909,6.987124464,6.497854077,6.296137339,4.774418605,4.744186047,4.025581395
9,70,50,50,50,1,1,1,10,0,10,8,38,1900,7.141552511,6.639269406,6.420091324,4.931313131,4.896969697,4.290909091,7.141630901,6.667381974,6.270386266,4.648837209,4.611627907,3.706976744
9,70,50,50,50,1,1,1,10,0,10,8,39,1950,7.121004566,6.728310502,6.49086758,4.777777778,4.745454545,4.212121212,7.167381974,6.789699571,6.41416309,4.925581395,4.897674419,4.118604651
9,70,50,50,50,1,1,1,10,0,10,8,40,2000,7.077625571,6.577625571,6.51369863,4.995959596,4.97979798,4.501010101,7.090128755,6.624463519,6.418454936,4.862790698,4.839534884,4.130232558
10,70,50,50,50,1,1,1,10,0,10,9,0,0,5.485576923,2.757211538,2.668269231,5.538293217,2.667396061,2.695842451,5.506355932,2.832627119,2.669491525,5.426666667,2.793333333,2.733333333
10,70,50,50,50,1,1,1,10,0,10,9,1,50,6.872596154,6.326923077,5.834134615,4.818380744,4.748358862,3.846827133,6.569915254,6.063559322,5.497881356,4.928888889,4.884444444,3.831111111
10,70,50,50,50,1,1,1,10,0,10,9,2,100,7.009615385,6.483173077,6.112980769,5.024070022,4.973741794,4.188183807,6.639830508,6.156779661,5.815677966,4.831111111,4.8,3.986666667
10,70,50,50,50,1,1,1,10,0,10,9,3,150,7.072115385,6.53125,6.182692308,4.923413567,4.868708972,4.096280088,6.779661017,6.286016949,6.06779661,4.841870824,4.804008909,4.111358575
10,70,50,50,50,1,1,1,10,0,10,9,4,200,6.997596154,6.637019231,6.170673077,4.958424508,4.916849015,4.20131291,6.777542373,6.455508475,5.76059322,4.622222222,4.584444444,3.56
10,70,50,50,50,1,1,1,10,0,10,9,5,250,7.141826923,6.783653846,6.466346154,4.969365427,4.910284464,4.33916849,6.733050847,6.402542373,5.940677966,4.6875,4.642857143,3.868303571
10,70,50,50,50,1,1,1,10,0,10,9,6,300,7.230769231,6.896634615,6.430288462,5.144420131,5.087527352,4.420131291,6.627118644,6.336864407,5.802966102,4.517777778,4.455555556,3.648888889
10,70,50,50,50,1,1,1,10,0,10,9,7,350,7.269230769,6.927884615,6.512019231,4.857768053,4.805251641,4.150984683,6.806794055,6.488322718,5.963906582,4.742222222,4.706666667,3.877777778
10,70,50,50,50,1,1,1,10,0,10,9,8,400,7.112980769,6.810096154,6.403846154,4.857768053,4.820568928,4.218818381,6.866525424,6.605932203,6,4.715555556,4.671111111,3.8
10,70,50,50,50,1,1,1,10,0,10,9,9,450,7.057692308,6.795673077,6.307692308,4.833698031,4.776805252,4.122538293,6.843220339,6.584745763,5.889830508,4.870824053,4.841870824,3.897550111
10,70,50,50,50,1,1,1,10,0,10,9,10,500,7.028846154,6.75,6.192307692,4.925601751,4.892778993,4.170678337,6.877118644,6.637711864,6.088983051,4.882222222,4.842222222,4.048888889
10,70,50,50,50,1,1,1,10,0,10,9,11,550,6.987980769,6.641826923,6.221153846,4.617067834,4.584245077,3.914660832,6.991525424,6.68220339,6.266949153,4.922222222,4.893333333,4.166666667
10,70,50,50,50,1,1,1,10,0,10,9,12,600,7.040865385,6.709134615,6.168269231,4.820175439,4.774122807,4.024122807,7.074152542,6.781779661,6.292372881,4.693333333,4.646666667,3.873333333
10,70,50,50,50,1,1,1,10,0,10,9,13,650,7.139423077,6.771634615,6.536057692,4.541666667,4.515350877,3.98245614,7.112288136,6.779661017,6.408898305,4.884444444,4.866666667,4.155555556
10,70,50,50,50,1,1,1,10,0,10,9,14,700,7.004807692,6.711538462,6.125,4.677631579,4.657894737,3.868421053,7.341101695,7.076271186,6.716101695,4.748329621,4.734966592,4.097995546
10,70,50,50,50,1,1,1,10,0,10,9,15,750,7.0625,6.733173077,6.221153846,4.595185996,4.575492341,3.829321663,7.358050847,7.06779661,6.733050847,4.599109131,4.579064588,3.942093541
10,70,50,50,50,1,1,1,10,0,10,9,16,800,7.098557692,6.776442308,6.394230769,4.623632385,4.610503282,3.986870897,7.302966102,7.023305085,6.686440678,4.639198218,4.621380846,3.986636971
10,70,50,50,50,1,1,1,10,0,10,9,17,850,7.314903846,7.045673077,6.572115385,4.72428884,4.711159737,4.04595186,7.44279661,7.203389831,6.758474576,4.775555556,4.764444444,4.06
10,70,50,50,50,1,1,1,10,0,10,9,18,900,7.377403846,7.072115385,6.747596154,4.713656388,4.691629956,4.136563877,7.375,7.105932203,6.777542373,4.524444444,4.502222222,3.897777778
10,70,50,50,50,1,1,1,10,0,10,9,19,950,7.213942308,6.862980769,6.612980769,4.700218818,4.676148796,4.142231947,7.286016949,6.966101695,6.671610169,4.638392857,4.625,4.002232143
10,70,50,50,50,1,1,1,10,0,10,9,20,1000,7.362980769,6.990384615,6.771634615,4.818380744,4.805251641,4.284463895,7.300847458,6.976694915,6.756355932,4.38,4.362222222,3.804444444
10,70,50,50,50,1,1,1,10,0,10,9,21,1050,7.394230769,7.069711538,6.848557692,4.697368421,4.664473684,4.197368421,7.38559322,7.097457627,6.862288136,4.524444444,4.493333333,3.977777778
10,70,50,50,50,1,1,1,10,0,10,9,22,1100,7.286057692,7.012019231,6.59375,4.813596491,4.796052632,4.188596491,7.30720339,7.072033898,6.625,4.597777778,4.573333333,3.875555556
10,70,50,50,50,1,1,1,10,0,10,9,23,1150,7.338942308,7.088942308,6.762019231,4.782894737,4.765350877,4.256578947,7.218220339,6.997881356,6.447033898,4.508888889,4.491111111,3.7
10,70,50,50,50,1,1,1,10,0,10,9,24,1200,7.427884615,7.199519231,6.858173077,4.726477024,4.684901532,4.179431072,7.18220339,6.953389831,6.476694915,4.598214286,4.584821429,3.883928571
10,70,50,50,50,1,1,1,10,0,10,9,25,1250,7.608173077,7.411057692,7.134615385,4.684210526,4.64254386,4.243421053,7.250530786,7.067940552,6.645435244,4.5625,4.529017857,3.935267857
10,70,50,50,50,1,1,1,10,0,10,9,26,1300,7.334134615,7.127403846,6.819711538,4.95404814,4.90809628,4.472647702,7.144067797,6.949152542,6.324152542,4.578125,4.544642857,3.727678571
10,70,50,50,50,1,1,1,10,0,10,9,27,1350,7.512019231,7.259615385,6.985576923,4.625,4.592105263,4.13377193,7.273305085,7.040254237,6.538135593,4.473333333,4.451111111,3.713333333
10,70,50,50,50,1,1,1,10,0,10,9,28,1400,7.451923077,7.151442308,6.903846154,4.853070175,4.822368421,4.346491228,7.06779661,6.796610169,6.440677966,4.545657016,4.521158129,3.893095768
10,70,50,50,50,1,1,1,10,0,10,9,29,1450,7.329326923,7.074519231,6.735576923,4.684901532,4.663019694,4.133479212,6.955508475,6.720338983,6.173728814,4.689732143,4.678571429,3.877232143
10,70,50,50,50,1,1,1,10,0,10,9,30,1500,7.382211538,7.117788462,6.78125,4.951648352,4.903296703,4.391208791,7.097457627,6.853813559,6.396186441,4.64142539,4.603563474,3.915367483
10,70,50,50,50,1,1,1,10,0,10,9,31,1550,7.286057692,7.033653846,6.730769231,4.710526316,4.666666667,4.195175439,7.014830508,6.783898305,6.372881356,4.724444444,4.688888889,4.06
10,70,50,50,50,1,1,1,10,0,10,9,32,1600,7.442307692,7.15625,6.701923077,4.792122538,4.750547046,4.115973742,6.974576271,6.720338983,6.220338983,4.555555556,4.515555556,3.766666667
10,70,50,50,50,1,1,1,10,0,10,9,33,1650,7.266826923,7.014423077,6.632211538,4.757111597,4.735229759,4.172866521,7.055084746,6.826271186,6.269067797,4.753333333,4.737777778,3.935555556
10,70,50,50,50,1,1,1,10,0,10,9,34,1700,7.326923077,7.045673077,6.653846154,4.92967033,4.907692308,4.32967033,6.976694915,6.743644068,6.063559322,4.610244989,4.572383073,3.634743875
10,70,50,50,50,1,1,1,10,0,10,9,35,1750,7.180288462,6.889423077,6.372596154,4.903508772,4.833333333,4.151315789,7.074152542,6.802966102,6.167372881,4.72,4.664444444,3.784444444
10,70,50,50,50,1,1,1,10,0,10,9,36,1800,7.302884615,6.973557692,6.540865385,5.094091904,5.065645514,4.382932166,6.968220339,6.661016949,6.158898305,4.501113586,4.489977728,3.668151448
10,70,50,50,50,1,1,1,10,0,10,9,37,1850,7.334134615,7.125,6.629807692,4.89059081,4.849015317,4.2297593,6.841101695,6.637711864,6.008474576,4.679287305,4.65701559,3.824053452
10,70,50,50,50,1,1,1,10,0,10,9,38,1900,7.353365385,7.019230769,6.65625,4.960612691,4.93654267,4.319474836,7.072033898,6.771186441,6.349576271,4.59688196,4.579064588,3.844097996
10,70,50,50,50,1,1,1,10,0,10,9,39,1950,7.117788462,6.841346154,6.394230769,4.653508772,4.618421053,4.00877193,7.165254237,6.936440678,6.381355932,4.811111111,4.76,3.973333333
10,70,50,50,50,1,1,1,10,0,10,9,40,2000,7.021634615,6.776442308,6.274038462,4.717724289,4.70678337,4.04595186,7.097457627,6.889830508,6.347457627,4.796875,4.776785714,3.997767857
11,70,50,50,50,1,1,1,10,0,10,10,0,0,5.549792531,2.825726141,2.788381743,5.435665914,2.848758465,2.609480813,5.534883721,2.665116279,2.879069767,5.483944954,2.674311927,2.683486239
11,70,50,50,50,1,1,1,10,0,10,10,1,50,6.572614108,6.331950207,5.377593361,5.020316027,4.966139955,3.713318284,6.662790698,6.386046512,5.404651163,4.841743119,4.793577982,3.607798165
11,70,50,50,50,1,1,1,10,0,10,10,2,100,6.609958506,6.356846473,5.477178423,4.778781038,4.753950339,3.559819413,6.781395349,6.511627907,5.730232558,4.910550459,4.871559633,3.860091743
11,70,50,50,50,1,1,1,10,0,10,10,3,150,6.649377593,6.398340249,5.715767635,4.963882619,4.925507901,3.9503386,6.660465116,6.381395349,5.634883721,4.91954023,4.87816092,3.903448276
11,70,50,50,50,1,1,1,10,0,10,10,4,200,6.954356846,6.738589212,5.956431535,4.78959276,4.760180995,3.696832579,6.853488372,6.606976744,5.886046512,4.864367816,4.83908046,3.912643678
11,70,50,50,50,1,1,1,10,0,10,10,5,250,6.773858921,6.585062241,5.809128631,4.81489842,4.785553047,3.776523702,7.025581395,6.825581395,6.251162791,4.745412844,4.70412844,3.970183486
11,70,50,50,50,1,1,1,10,0,10,10,6,300,6.948024948,6.704781705,6.083160083,4.880361174,4.846501129,3.966139955,6.976744186,6.730232558,6.297674419,4.610091743,4.550458716,3.915137615
11,70,50,50,50,1,1,1,10,0,10,10,7,350,6.991701245,6.786307054,6.18879668,4.787810384,4.76523702,3.916478555,7.023255814,6.795348837,6.286046512,4.627586207,4.602298851,3.896551724
11,70,50,50,50,1,1,1,10,0,10,10,8,400,7.095435685,6.877593361,6.174273859,4.868778281,4.834841629,3.873303167,6.934883721,6.7,6.069767442,4.76146789,4.717889908,3.899082569
11,70,50,50,50,1,1,1,10,0,10,10,9,450,6.856846473,6.634854772,6.039419087,4.83446712,4.811791383,3.947845805,6.958139535,6.71627907,6.020930233,4.763761468,4.733944954,3.832568807
11,70,50,50,50,1,1,1,10,0,10,10,10,500,6.804979253,6.634854772,5.943983402,4.711060948,4.690744921,3.785553047,6.876744186,6.697674419,5.997674419,5.02293578,4.990825688,4.144495413
11,70,50,50,50,1,1,1,10,0,10,10,11,550,6.89626556,6.744813278,6.05186722,4.721719457,4.680995475,3.79638009,7.004651163,6.830232558,5.988372093,4.754587156,4.717889908,3.756880734
11,70,50,50,50,1,1,1,10,0,10,10,12,600,6.815352697,6.624481328,5.917012448,4.878103837,4.841986456,3.905191874,6.834883721,6.625581395,6.046511628,4.777522936,4.736238532,3.995412844
11,70,50,50,50,1,1,1,10,0,10,10,13,650,6.867219917,6.653526971,6.06846473,4.961538462,4.929864253,4.095022624,6.790697674,6.555813953,5.788372093,4.850917431,4.814220183,3.857798165
11,70,50,50,50,1,1,1,10,0,10,10,14,700,6.995850622,6.800829876,6.024896266,4.751693002,4.72234763,3.690744921,6.690697674,6.46744186,5.665116279,4.862385321,4.837155963,3.855504587
11,70,50,50,50,1,1,1,10,0,10,10,15,750,6.954356846,6.715767635,6.136929461,4.900452489,4.852941176,4.009049774,7.009302326,6.741860465,6.08372093,4.688073394,4.639908257,3.775229358
11,70,50,50,50,1,1,1,10,0,10,10,16,800,7.074688797,6.821576763,6.282157676,4.780542986,4.746606335,3.929864253,7.13255814,6.862790698,6.186046512,4.688073394,4.639908257,3.740825688
11,70,50,50,50,1,1,1,10,0,10,10,17,850,6.921161826,6.755186722,5.995850622,4.717832957,4.668171558,3.715575621,7.020930233,6.839534884,6.358139535,4.811494253,4.756321839,4.151724138
11,70,50,50,50,1,1,1,10,0,10,10,18,900,6.854771784,6.616182573,5.977178423,4.778781038,4.742663657,3.823927765,7.109302326,6.841860465,6.472093023,4.901149425,4.864367816,4.271264368
11,70,50,50,50,1,1,1,10,0,10,10,19,950,6.84439834,6.659751037,5.995850622,4.636568849,4.613995485,3.704288939,7.302325581,7.086046512,6.493023256,4.83640553,4.822580645,4.043778802
11,70,50,50,50,1,1,1,10,0,10,10,20,1000,6.941908714,6.836099585,6.070539419,4.898419865,4.864559819,3.961625282,7.109302326,7.002325581,6.279069767,4.814220183,4.768348624,3.983944954
11,70,50,50,50,1,1,1,10,0,10,10,21,1050,7.153526971,6.927385892,6.34439834,4.715575621,4.69751693,3.841986456,7.202325581,6.955813953,6.493023256,4.775229358,4.75,4.068807339
11,70,50,50,50,1,1,1,10,0,10,10,22,1100,7.190871369,7.062240664,6.309128631,4.688487585,4.668171558,3.735891648,7.053488372,6.91627907,6.234883721,4.514942529,4.487356322,3.698850575
11,70,50,50,50,1,1,1,10,0,10,10,23,1150,7.184647303,7.020746888,6.487551867,4.78280543,4.742081448,4.027149321,7.181395349,7.002325581,6.481395349,4.561926606,4.516055046,3.866972477
11,70,50,50,50,1,1,1,10,0,10,10,24,1200,7.18879668,7.010373444,6.394190871,4.776523702,4.733634312,3.925507901,7.279069767,7.093023256,6.423255814,4.443678161,4.386206897,3.583908046
11,70,50,50,50,1,1,1,10,0,10,10,25,1250,7.238589212,7.095435685,6.556016598,4.757918552,4.719457014,4.002262443,7.069767442,6.897674419,6.28372093,4.632794457,4.605080831,3.863741339
11,70,50,50,50,1,1,1,10,0,10,10,26,1300,7.313278008,7.184647303,6.514522822,4.706818182,4.665909091,3.847727273,7.1,6.972093023,6.218604651,4.538106236,4.480369515,3.64665127
11,70,50,50,50,1,1,1,10,0,10,10,27,1350,7.176348548,7.031120332,6.315352697,4.803167421,4.766968326,3.852941176,6.937209302,6.762790698,6.172093023,4.759174312,4.733944954,4.016055046
11,70,50,50,50,1,1,1,10,0,10,10,28,1400,6.98340249,6.788381743,6.18879668,4.658371041,4.647058824,3.805429864,7.193023256,6.988372093,6.509302326,4.655963303,4.630733945,3.967889908
11,70,50,50,50,1,1,1,10,0,10,10,29,1450,7.109958506,6.923236515,6.473029046,4.573363431,4.562076749,3.884875847,7.102325581,6.897674419,6.376744186,4.525229358,4.509174312,3.805045872
11,70,50,50,50,1,1,1,10,0,10,10,30,1500,7.049792531,6.89626556,6.331950207,4.615384615,4.606334842,3.839366516,7.160465116,6.995348837,6.441860465,4.650574713,4.634482759,3.933333333
11,70,50,50,50,1,1,1,10,0,10,10,31,1550,7.066390041,6.87966805,6.27593361,4.686230248,4.663656885,3.819413093,7.234883721,7.018604651,6.541860465,4.538990826,4.52293578,3.862385321
11,70,50,50,50,1,1,1,10,0,10,10,32,1600,6.997925311,6.850622407,6.209543568,4.591422122,4.573363431,3.729119639,7.146511628,6.976744186,6.355813953,4.859770115,4.845977011,4.082758621
11,70,50,50,50,1,1,1,10,0,10,10,33,1650,7.004149378,6.79253112,6.263485477,4.81489842,4.808126411,4.009029345,7.044186047,6.806976744,6.309302326,4.518348624,4.51146789,3.793577982
11,70,50,50,50,1,1,1,10,0,10,10,34,1700,7.037344398,6.912863071,6.282157676,4.850340136,4.825396825,4.034013605,6.9,6.769767442,6.069767442,4.724770642,4.690366972,3.896788991
11,70,50,50,50,1,1,1,10,0,10,10,35,1750,6.977178423,6.834024896,6.263485477,4.715575621,4.704288939,3.941309255,6.946511628,6.788372093,6.104651163,4.722477064,4.708715596,3.889908257
11,70,50,50,50,1,1,1,10,0,10,10,36,1800,6.925311203,6.800829876,6.10373444,4.641083521,4.627539503,3.762979684,6.869767442,6.746511628,5.948837209,4.84137931,4.811494253,3.914942529
11,70,50,50,50,1,1,1,10,0,10,10,37,1850,6.869294606,6.692946058,5.856846473,4.819004525,4.79638009,3.705882353,7.127906977,6.920930233,6.155813953,4.655963303,4.642201835,3.706422018
11,70,50,50,50,1,1,1,10,0,10,10,38,1900,6.7593361,6.549792531,5.914937759,4.568848758,4.525959368,3.645598194,7.102325581,6.862790698,6.411627907,4.894495413,4.855504587,4.217889908
11,70,50,50,50,1,1,1,10,0,10,10,39,1950,6.850622407,6.695020747,5.939834025,4.49321267,4.468325792,3.50678733,7.097674419,6.930232558,6.248837209,4.940366972,4.908256881,4.096330275
11,70,50,50,50,1,1,1,10,0,10,10,40,2000,6.902489627,6.734439834,5.933609959,4.767494357,4.740406321,3.706546275,7.011627907,6.81627907,6.139534884,4.754022989,4.733333333,3.898850575
12,70,50,50,50,1,1,1,10,1,10,0,0,0,5.641921397,2.718340611,2.840611354,5.694252874,2.811494253,2.829885057,5.584745763,2.826271186,2.819915254,5.732608696,2.926086957,2.815217391
12,70,50,50,50,1,1,1,10,1,10,0,1,50,6.438864629,3.152838428,6.174672489,5.209195402,5.108045977,4.972413793,6.529661017,3.379237288,6.254237288,5.084782609,4.95,4.763043478
12,70,50,50,50,1,1,1,10,1,10,0,2,100,6.358078603,3.091703057,6.11790393,5.094470046,5.00921659,4.866359447,6.491525424,3.345338983,6.31779661,5.215217391,5.110869565,5.013043478
12,70,50,50,50,1,1,1,10,1,10,0,3,150,6.441048035,3.192139738,6.200873362,5.135632184,5.029885057,4.891954023,6.487288136,3.343220339,6.245762712,5.12173913,5.013043478,4.865217391
12,70,50,50,50,1,1,1,10,1,10,0,4,200,6.543668122,3.290393013,6.388646288,4.912643678,4.816091954,4.767816092,6.472457627,3.332627119,6.313559322,5.230936819,5.122004357,5.050108932
12,70,50,50,50,1,1,1,10,1,10,0,5,250,6.371179039,3.152838428,6.255458515,5.16091954,5.108045977,5.062068966,6.296610169,3.194915254,6.150423729,5.202173913,5.130434783,5.030434783
12,70,50,50,50,1,1,1,10,1,10,0,6,300,6.30349345,3.072052402,6.18558952,5.23908046,5.202298851,5.154022989,6.398305085,3.298728814,6.222457627,5.117391304,5.045652174,4.9
12,70,50,50,50,1,1,1,10,1,10,0,7,350,6.43231441,3.34279476,6.23580786,5.30875576,5.158986175,5.096774194,6.313559322,3.311440678,6.076271186,5.043478261,4.906521739,4.804347826
12,70,50,50,50,1,1,1,10,1,10,0,8,400,6.451965066,3.209606987,6.305676856,5.429885057,5.383908046,5.289655172,6.512711864,3.379237288,6.330508475,4.815217391,4.758695652,4.615217391
12,70,50,50,50,1,1,1,10,1,10,0,9,450,6.541484716,3.318777293,6.375545852,5.165517241,5.098850575,4.990804598,6.546610169,3.419491525,6.394067797,4.884782609,4.82173913,4.72826087
12,70,50,50,50,1,1,1,10,1,10,0,10,500,6.502183406,3.255458515,6.410480349,5.218390805,5.170114943,5.126436782,6.55720339,3.411016949,6.440677966,5.058695652,5.008695652,4.934782609
12,70,50,50,50,1,1,1,10,1,10,0,11,550,6.373362445,3.161572052,6.207423581,5.036781609,4.970114943,4.845977011,6.487288136,3.355932203,6.358050847,5.182608696,5.134782609,5.065217391
