"ID","run","circle_orange","density","secondary","circle_blue","fraction_blue","dominant","step","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","de_sq_bl","de_cl_bl","de_sq_or","de_cl_or","dv_sq_bl","dv_cl_bl","dv_sq_or","dv_cl_or","et_sq_bl_v","et_cl_bl_v","et_sq_or_v","et_cl_or_v","vl_sq_bl_v","vl_cl_bl_v","vl_sq_or_v","vl_cl_or_v","de_sq_bl_v","de_cl_bl_v","de_sq_or_v","de_cl_or_v","dv_sq_bl_v","dv_cl_bl_v","dv_sq_or_v","dv_cl_or_v"
"asym_dom",125,50,70,0,50,80,6,2000,0.950273826220531,0.79906082866164,0.779556220393917,0.220558608058608,0.753135644159488,0.769521232038146,0.831089503864373,0.865849031920461,1.19421886213261,1.00418793746466,3.81627254273269,1.07973195258718,1.51958639363008,1.52567401704848,1.67687230282469,1.71665616969247,0.0119205709813067,0.0367510075589863,0.0777769222045392,0.0306473845204607,0.0877179145062332,0.0508929321074761,0.0605147203273706,0.0274240891209052,0.0188264040790213,0.0580416256655533,1.86395162087316,0.734475477214265,0.35710233156275,0.200050554141555,0.246357290234442,0.107798941783874
"asym_dom",113,50,70,0,50,80,5,2000,0.93294467306813,0.811444981113381,0.694828042328042,0.205751738897806,0.683245149911817,0.717505727908848,0.752566137566137,0.790523006955591,1.15590474847425,1.00536841451698,3.60223700156661,1.06669057931377,1.39505280334029,1.40622030728492,1.5365926857236,1.54932492176302,0.0142628989649519,0.0301316150370846,0.109346193298342,0.0296546509587564,0.0829660790598297,0.0600469495379925,0.080575346505248,0.0440130027153162,0.0218947566621685,0.0462545784483394,2.93895921255388,0.797044753012253,0.345882622638349,0.230646535397957,0.335915743940744,0.16905848951287
"asym_dom",117,50,70,0,50,80,5,2000,0.926410698327589,0.811100653853774,0.660046611237087,0.253474529346622,0.703032043916763,0.698317482332738,0.728930461073318,0.763815060908084,1.15422695316157,1.01056069202899,3.34411427133694,1.28422413898884,1.37376667555957,1.43026055452025,1.42437373216143,1.56440957043772,0.0174841925608553,0.033111855267933,0.0931501374284187,0.0384066222141425,0.0797408210022769,0.0635867796362778,0.0748049178722484,0.0517551079772768,0.0271406897586607,0.0513994905988771,2.39109321507034,0.985868795529961,0.304478349165479,0.26674195126866,0.285631344359384,0.217108942596973
"asym_dom",129,50,70,0,50,80,6,2000,0.944910037878787,0.797815069803021,0.783749674733282,0.204212928694794,0.748724972943723,0.786754956333269,0.864253187613844,0.874352331606218,1.1897661193691,1.00455419195736,3.808273020579,0.992279310439864,1.54218774021215,1.52915032470308,1.78014720830946,1.69940607430273,0.0138161211824863,0.0278957325444471,0.100774336061012,0.0258209174708671,0.0804399158466944,0.0555281079045764,0.0629447844511411,0.0330620798171744,0.0219042508113826,0.0442262422390575,2.37931175584115,0.609639466618196,0.341272632579883,0.209765597204407,0.267048169689214,0.124896870780965
"asym_dom",132,50,70,0,50,80,6,2000,0.953940667175961,0.804117822372341,0.804058441558442,0.239342705167173,0.761214031066972,0.777440558977416,0.870961850649351,0.877988855116515,1.19063760163545,1.00363989963447,4.04459067717997,1.20394640978323,1.50842304208185,1.5694527712102,1.7258995114058,1.77243395117788,0.0115565475104892,0.0296993777982238,0.0749913066525311,0.0366417519215939,0.0769321924644269,0.0528980101043944,0.0499964848466444,0.030556320852003,0.0180029870875754,0.0462661979734997,1.89751335906229,0.927150317473816,0.302093134616959,0.215576516416599,0.196323468021999,0.124526899797984
"asym_dom",133,50,70,0,50,80,6,2000,0.956686588265536,0.772558042250575,0.795252438324727,0.258555479608111,0.779821348242401,0.782751167817052,0.838238668961561,0.886113009797221,1.20862301424839,0.976005560399427,3.81509103078982,1.24037682083998,1.546745981795,1.57866519159516,1.66261451539344,1.78712702312242,0.0114899781525723,0.0302911089300719,0.0831639865998731,0.0354238327070799,0.0809165463023544,0.0586580848553894,0.075351315797099,0.0292484066685194,0.0183384046280075,0.0483456630477897,1.91396984459247,0.815258507356629,0.318335512921654,0.23859453800105,0.296441220735753,0.118969279231438
"asym_dom",134,50,70,0,50,80,6,2000,0.952918586789554,0.790232212070874,0.727533918595371,0.215657198551935,0.81305683563748,0.784452865448505,0.787988826815642,0.862454747981064,1.18073382270236,0.97915384747033,3.77070436666287,1.11772045192346,1.54438230350406,1.6565745028214,1.49676621135453,1.82129559119633,0.0138741561335156,0.0295591312403614,0.0919941275947535,0.0383428708715455,0.0698018000579134,0.052486315664507,0.0834254739757094,0.0382278620025008,0.0213009508142233,0.0453820466342528,2.47114700642274,1.02996651035448,0.251845644651594,0.23406384007769,0.301000006537731,0.170477962969613
"asym_dom",130,50,70,0,50,80,6,2000,0.938820164937483,0.809128018873781,0.722878151260504,0.209792626728111,0.725389066241022,0.758677904016887,0.770651260504202,0.813562467997952,1.16482070363114,1.00390799374764,3.7257585387096,1.08128412655385,1.50475296717416,1.46481358173249,1.59864523035821,1.57078168007999,0.0149609131003782,0.0292987177211972,0.092259447220703,0.0265853750392921,0.0807291508593387,0.0537097323324243,0.0741764491299479,0.0451280286623029,0.0230309283557738,0.0451026394061374,2.4508123603199,0.706223240143331,0.347391182353875,0.20021786811698,0.31919379916386,0.168227196426255
"asym_dom",138,50,70,0,50,80,6,2000,0.95090027700831,0.805116054801808,0.80030525030525,0.237427248677249,0.758506463527239,0.77384444001064,0.844334554334554,0.868961640211641,1.19953623260994,1.01563318735082,3.86104713844075,1.145460183778,1.49883521224229,1.56668952475369,1.66843451150641,1.75925939212491,0.0132356702098547,0.0290115670747405,0.0832263042894487,0.0437542938833924,0.0848432978610518,0.0497195114093809,0.0745815922677116,0.03088397418506,0.0210621514243177,0.0461666095555916,1.93713320499691,1.01840273055904,0.331288792734495,0.203791186729789,0.291219769687066,0.126587763469414
"asym_dom",150,50,70,0,50,80,7,2000,0.974176833267742,0.798667146974063,0.884174065106268,0.257028875379939,0.819309982946347,0.828634897763139,0.890045735808448,0.913019250253293,1.22440522464193,1.00381388071476,4.32639693227341,1.25768101761252,1.61868100613074,1.67793869320291,1.75843106654191,1.84881222330202,0.0072351373974751,0.0336372656625517,0.0451445475414529,0.028090268505855,0.0804245577025019,0.0408798321475557,0.0430001615224072,0.023459256687846,0.0114293501022989,0.0531368050972344,1.08089245389031,0.672563153453947,0.313916923385262,0.167623476155697,0.167840256705117,0.0961922284771577
"asym_dom",153,50,70,0,50,80,7,2000,0.964297501178689,0.777007275132274,0.841498599439776,0.210441347270616,0.792629824206911,0.818791335978835,0.870560224089636,0.906405342624855,1.21770434276383,0.981196292773903,4.04368126984127,1.01124082075106,1.62864189648901,1.59509404046905,1.7887679860998,1.76577559719998,0.00881597348828377,0.0292662811576749,0.0831757320285116,0.0269743329581155,0.0797045393671052,0.0477070375835841,0.0665816456760218,0.0241408808103186,0.0140582707288697,0.0466690722571489,1.92062982930426,0.622870484472351,0.336506488574762,0.181054180592625,0.281102631893689,0.0916176651345976
"asym_dom",135,50,70,0,50,80,6,2000,0.951871877569089,0.797015633176347,0.730553090801538,0.205367231638418,0.797476759628154,0.795630559916274,0.802669328601006,0.865778853914447,1.16911204949234,0.978913866811464,3.93158601233135,1.10521595961622,1.58710090346127,1.59917346794222,1.59743491107793,1.74016766328219,0.0126427717798736,0.031369425740976,0.0793904291400825,0.0310272385629907,0.0733074447788287,0.0514690783403061,0.0639617130172462,0.0430522827068681,0.0190720589073787,0.0473218647017691,2.2993238656907,0.898618018407265,0.290349504060161,0.207928792305912,0.253333774072005,0.173925965607227
"asym_dom",156,50,70,0,50,80,7,2000,0.972166699327193,0.80216402116402,0.901705457463884,0.205521346469622,0.800870403030897,0.80831922398589,0.928772070626003,0.916577723043241,1.21590080058301,1.00327636835044,4.4982806343937,1.02527126250187,1.550527483707,1.67185931368579,1.79815188094737,1.89577206320839,0.0062662782270864,0.0265443232156034,0.0517858719510361,0.0263571870097451,0.080427321816276,0.0476384471182329,0.0301392487526762,0.0181051671576654,0.00980222081153827,0.0415227840231353,1.28876872782485,0.655937943918529,0.301465804011274,0.203793927412928,0.112970973698177,0.0774526321643271
