"ID","run","density","fraction_blue","circle_blue","circle_orange","eth_con_loc","val_lib_loc","eth_con_min","val_lib_min","val_con_loc","eth_lib_loc","val_con_min","eth_lib_min","step","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","de_sq_bl","de_cl_bl","de_sq_or","de_cl_or","dv_sq_bl","dv_cl_bl","dv_sq_or","dv_cl_or","et_sq_bl_v","et_cl_bl_v","et_sq_or_v","et_cl_or_v","vl_sq_bl_v","vl_cl_bl_v","vl_sq_or_v","vl_cl_or_v","de_sq_bl_v","de_cl_bl_v","de_sq_or_v","de_cl_or_v","dv_sq_bl_v","dv_cl_bl_v","dv_sq_or_v","dv_cl_or_v"
"dislib",31,70,80,50,60,20,20,20,20,0,0,0,0,2000,0.998051485551485,0.75829233680227,"0.9809676434676435","0.22515939430165383",0.936401098901099,0.952335225480921,"0.9772283272283272","0.9927375971309027",1.26844266304999,0.963728189365299,"4.601855805938092","1.0562540699771252",2.01996651485883,1.77532914770239,"2.1080373578045277","1.8506466473677678",0.000451784889004671,0.0272762671358119,"0.005438190095448143","0.024989315461191423",0.0328695226170132,0.0118493993600509,"0.007207386400934799","0.0015266796597100721",0.000729738889618274,0.0440575888593129,"0.11967709312893238","0.5499345519717109",0.152952967597051,0.0411788682672141,"0.0335383982142477","0.005305495973524703"
"dislib",49,70,80,50,90,20,20,20,20,0,0,0,0,2000,0.998607431560356,0.684975038402458,"0.9846491228070177","0.30422885572139324",0.932973303444059,0.94758544546851,"0.9421052631578947","0.9942963752665247",1.25637945368632,0.861788664232301,"4.799174544941445","1.4828098115321482",2.29519007531974,1.59658048179958,"2.3176554376468914","1.6752834200505584",0.000285149009675199,0.0341387399418443,"0.0044501738580686005","0.0315235126508076",0.028549530057251,0.0143789167667276,"0.031797850482061005","0.0013489321235688855",0.000451360896279362,0.054038035325989,"0.10571754574873028","0.7488670099439227",0.172781740641618,0.0408198155705854,"0.1924405741157571","0.0038294373209485644"
"dislib",14,70,80,50,20,20,20,20,20,0,0,0,0,2000,0.99758541834813,0.901779331035363,"0.9700403690888121","0.11022588522588525",0.878581517352704,0.897489786799438,"0.967733564013841","0.9827838827838826",1.25006921061231,1.130015090197,"4.80275421869516","0.5457379426129428",1.60398349159983,1.98449804799586,"1.7667440417166467","2.173097371883778",0.00113728169196491,0.0135022342421743,"0.010537722169477785","0.013119770441199002",0.0518522620193288,0.023317666158924,"0.01320232232326488","0.004948563341420487",0.00178581300000042,0.0212018408535757,"0.25831394496145893","0.32160837087459615",0.172823728207286,0.114005919598219,"0.044003375668556485","0.024194767631698474"
"dislib",4,70,80,50,0,20,20,20,20,0,0,0,0,2000,0.996585804132974,0.992569335426478,"0.9818251829033503","0",0.890150494159928,0.897571624803767,"0.9854190732896935","0",1.24810507850938,1.24307492960553,"4.872075907614727","0",1.47238729537146,2.26982055118647,"1.6299699136804329","0",0.00289131149111296,0.00228899682974301,"0.0052719885020616735","0",0.0546640132502044,0.023132226223968,"0.004038675867131757","0",0.00453490078296555,0.00359019550377533,"0.12981779020971976","0",0.149561138107805,0.14793204102123,"0.011049846566735326","0"
"dislib",7,70,80,50,10,20,20,20,20,0,0,0,0,2000,0.997625597694373,0.940162200282087,"0.9637959183673472","0.021638655462184877",0.89036320167682,0.892103230572905,"0.9702517006802723","0.9957983193277312",1.26421448392585,1.19139552311321,"4.570500956632655","0.10261456144957982",1.50403654012383,2.1864333551457,"1.638987334822604","2.4405770383523517",0.00163900909604652,0.00858787023909675,"0.014372245751896105","0.003860498744952528",0.0461583374936148,0.0244738913839463,"0.01110418313047684","6.002400960384166E-4",0.00263201111583914,0.0137908752216255,"0.32320798187502253","0.08681621716790858",0.131714178683007,0.147009463396752,"0.031686114370535715","0.0036055146704501335"
"dislib",27,70,80,50,50,20,20,20,20,0,0,0,0,2000,0.997461313674703,0.825853666107903,"0.9909634551495018","0.1719239869860987",0.906335923490735,0.927692928540386,"0.9878626799557033","0.987451937296658",1.25018736080524,1.03509960846409,"4.902106453665099","0.8504750420057016",1.8087819932326,1.8593845334969,"1.9714856059201737","1.9791601329437285",0.000501250199582979,0.0188801627381141,"0.0024328468473530165","0.0237056150617597",0.04588184107627,0.0171703402358626,"0.006520571048096104","0.0020163157913268806",0.000787431247991733,0.029659499626192,"0.05953398704944602","0.5800980779457882",0.182740538354299,0.0689777203013413,"0.025970463167024182","0.008100064691952588"
"dislib",53,70,80,50,100,20,20,20,20,0,0,0,0,2000,0.99876385739481,0.682258226324237,"0","0.34255180458350515",0.940639959687578,0.952720371856608,"0","0.9976670783587209",1.2348476847218,0.843527711701969,"0","1.7917335023604029",2.25828244290075,1.63284936253046,"0","1.709882669708291",0.00026694652349067,0.0328558757450988,"0","0.03543432954575881",0.0288579869898364,0.0130386227483548,"0","3.7465525653771327E-4",0.000408061307598452,0.0502243349848528,"0","0.9694346290383405",0.166331958427104,0.0382994959550796,"0","0.0011005079109391504"
"dislib",47,70,80,50,90,20,20,20,20,0,0,0,0,2000,0.996972694895133,0.677103984450923,"0.8384615384615385","0.3078495951694802",0.94467088774568,0.955063168124392,"0.7423076923076922","0.990747221078633",1.25271191841417,0.850791837801159,"4.107116412998767","1.5079691399745652",2.30751608846676,1.61707553050267,"1.8132102564102568","1.6774943706248218",0.000717028128007579,0.0304303123017542,"0.05279487179487179","0.02914671769547942",0.0283828600436116,0.0135211243694125,"0.15087179487179492","0.0017644025926740578",0.00113206687661193,0.0480443475732225,"1.2667749706516613","0.6993545243701024",0.169349753008021,0.0387622719920392,"0.9001947357720798","0.005058177954150564"
"dislib",21,70,80,50,40,20,20,20,20,0,0,0,0,2000,0.997234381217668,0.833853963928895,"0.9665903540903542","0.1554880108071597",0.889754940973605,0.905532308291164,"0.9735754985754989","0.9963272543059778",1.25460732888225,1.04906059605094,"4.711805779405789","0.757952223347968",1.70668628761779,1.89178635377857,"1.8674669584428307","2.081469966710091",0.00161598037815762,0.0176812369435982,"0.009237516413520384","0.01888835789297144",0.0547560845284578,0.0206081374515313,"0.0071993211710665046","4.6700861195542046E-4",0.00255774495844112,0.0279855468932425,"0.21950533011311782","0.4488322454857042",0.2014647024671,0.0899445843302374,"0.0264885466187817","0.0020382674358497216"
"dislib",6,70,80,50,10,20,20,20,20,0,0,0,0,2000,0.999371508379888,0.952994970278921,"0.9785196687370602","0.0626860119047619",0.865499467943602,0.882413939512704,"0.9792960662525881","0.99609375",1.24420023776847,1.18646225019501,"4.97275955948581","0.31856535428436916",1.50003231486565,2.08602191482702,"1.6972578258077096","2.354760389290407",0.000142961089190136,0.00741039515233533,"0.010875856482825172","0.00567575610553361",0.0596941505444096,0.0249426413656881,"0.010324598122241317","4.8828125E-4",0.000221587103610378,0.0114859785114704,"0.2808790002623103","0.14658162354132817",0.179307888406337,0.139391231639941,"0.031012785525206275","0.002728745677986557"
"dislib",50,70,80,50,90,20,20,20,20,0,0,0,0,2000,0.99978184991274,0.71841194358178,"0.9521367521367521","0.27130827940932495",0.937604400398903,0.945673201345755,"0.9435897435897436","0.9988053758088601",1.21706777196046,0.874546805986889,"5.333134077919352","1.5196592582865853",2.13208671871534,1.68797582175693,"2.145697225149281","1.7828138966050733",3.63583478766721e-05,0.0256686973614682,"0.023555255660518828","0.02666346584807267",0.0290403845148668,0.0140174284700509,"0.0372604588394062","2.0978523716204032E-4",5.38794518777065e-05,0.03803845402827,"0.739016557103505","0.8365327473187549",0.150166416905923,0.0446599906255898,"0.19267202172615439","6.683827026520069E-4"
"dislib",42,70,80,50,80,20,20,20,20,0,0,0,0,2000,0.998958119833299,0.723531479705975,"0.989558232931727","0.2688686313686314",0.926890756302521,0.943483541067434,"0.9714859437751004","0.995566933066933",1.25510122748288,0.909052371938282,"4.848835341365456","1.317456293706293",2.1489168045735,1.65910345291491,"2.252306925913376","1.7506914157617341",0.000152955625526542,0.0277903297450539,"0.003087471838573808","0.025863789110499615",0.0367342475783413,0.0136457071149645,"0.017618767753942603","8.377052667466141E-4",0.000241450661991605,0.043868890018326,"0.07413019884415711","0.6209895765430962",0.19744823265863,0.0421962953203057,"0.09470166898667758","0.0025904160575344463"
"dislib",40,70,80,50,70,20,20,20,20,0,0,0,0,2000,0.997127089246295,0.749420849420849,"0.9892857142857142","0.26651416765053126",0.928822138126773,0.938416988416988,"0.9915178571428571","0.9926259346713893",1.23889626020053,0.931129740307825,"5.069390637610977","1.3656968929888833",1.93887613183197,1.80136340422056,"2.0697507397665613","1.9054216354432725",0.000708239103371716,0.0268499089530835,"0.004749034749034767","0.025968594039183966",0.0359858072051703,0.0144011212066767,"0.0031030807593307604","0.001543737073776275",0.00109332368202223,0.0414487722843784,"0.12470199135812454","0.6818933868856532",0.156807294399608,0.053064888259797,"0.013521600207546145","0.005688323440015587"
"dislib",26,70,80,50,50,20,20,20,20,0,0,0,0,2000,0.994815162907268,0.813129340277778,"0.9807619047619047","0.19590897132333593",0.896861946532999,0.923625062003968,"0.9836190476190476","0.9887529597474349",1.23872301276607,1.01249163031834,"4.980948100588569","0.9949534273949204",1.88769080248155,1.75965659863349,"2.070294805698766","1.8837358811626577",0.00152144623196945,0.0215148459738589,"0.006881919357781437","0.025422922330380866",0.0477620997202538,0.0193504904721953,"0.009139445356686718","0.0022021821568815754",0.00235895810832811,0.033358142596842,"0.17750330166294373","0.6557258835735557",0.211589413929816,0.0702354557533278,"0.04048837672529904","0.007993144549109443"
"dislib",36,70,80,50,70,20,20,20,20,0,0,0,0,2000,0.998393354556307,0.720048738720938,"0.9786666666666666","0.2744783779236075",0.921445151876907,0.93710564447079,"0.9688333333333332","0.9925079925963318",1.26338618532212,0.911163546018315,"4.6659147084421315","1.3086097078028904",2.05190103332591,1.70094921153445,"2.157426422764227","1.801510531293149",0.000328887637443295,0.0285991936061969,"0.009399999999999986","0.025495979820224994",0.0427987968353677,0.0153545859745595,"0.019088973063973034","0.001534153606225246",0.000526643142210126,0.0457954859675742,"0.21366424476272972","0.5795297098695918",0.212229329442358,0.0505875556846889,"0.0946578000473704","0.005054456115741239"
"dislib",54,70,80,50,100,20,20,20,20,0,0,0,0,2000,0.998243661100804,0.70002483608186,"0","0.3248082211608049",0.942773654916512,0.949279753626068,"0","0.9968410768562744",1.21851338913715,0.854490410240768,"0","1.7968114362087062",2.22260110355964,1.64855835076284,"0","1.7311553052274975",0.000352690331645239,0.0306437451582434,"0","0.036054778073349156",0.0330799382627759,0.0123568787976628,"0","4.706792458253985E-4",0.000525510071176764,0.0456593086181589,"0","1.1033512891617916",0.183853907993535,0.0372673916596668,"0","0.0014195322368597866"
"dislib",55,70,80,50,100,20,20,20,20,0,0,0,0,2000,0.997944455183968,0.663961187214612,"0","0.33687588242844335",0.939007023648431,0.953719830397913,"0","0.9959632909767682",1.2499780786511,0.831646415571738,"0","1.670759093445646",2.33798771787968,1.59386420338979,"0","1.66446181234991",0.000422951626716015,0.0344107783471106,"0","0.037337204991999065",0.0347122410969245,0.0130267514132761,"0","6.866241069167567E-4",0.000663563904727533,0.053986671293864,"0","0.9183952544729534",0.215193635582127,0.0363828850040448,"0","0.0019176972930869875"
"dislib",45,70,80,50,80,20,20,20,20,0,0,0,0,2000,0.999375164430413,0.728842139595563,"0.9589887640449437","0.2667112537899056",0.939769139700079,0.946470971950424,"0.947752808988764","0.9963973604423041",1.24406399423592,0.907293172398876,"4.875757480116152","1.3560319364037343",2.09222895800384,1.7182672610133,"2.110003178683474","1.8089059402212397",0.000150937437246124,0.0271797445870131,"0.01554328396322776","0.026472311867403196",0.030628166945134,0.015160960161103,"0.028688074565883556","5.763708616748159E-4",0.000233897353864247,0.0421185787541997,"0.4017907507884941","0.6843039145057417",0.151808840851769,0.0499681809558967,"0.14219275198275724","0.0018996292588224506"
"dislib",20,70,80,50,30,20,20,20,20,0,0,0,0,2000,0.997739560940655,0.869801803555209,"0.9727401129943504","0.0964401294498382",0.882636310338088,0.896595627351758,"0.9757062146892655","0.9927184466019418",1.22861581429144,1.07107334717652,"5.176469509857838","0.5132094204351272",1.64661417150974,1.93244744533164,"1.8202419972072679","2.139622553966436",0.00105688447195805,0.0152879370329342,"0.008802199783627805","0.010668503377618571",0.0495341949458983,0.0261663282056189,"0.00825363625435751","0.0027038121073672274",0.00160260072252063,0.0231817758562004,"0.24926706007635607","0.3021183951425413",0.172395222892208,0.121552790907987,"0.028725357569558574","0.012560260849694426"
"dislib",46,70,80,50,90,20,20,20,20,0,0,0,0,2000,0.996078431372549,0.684381332320162,"0.8907407407407407","0.29563025210084043",0.933065953654189,0.9462734295846,"0.8796296296296297","0.9936694677871148",1.23946111067595,0.851603668512905,"4.536224644262792","1.5055393492546874",2.24440188851954,1.61958336986596,"2.1158658658658647","1.7007035121740948",0.00139096691778005,0.031140265792102,"0.05885327635327629","0.03226329735433995",0.035430050260338,0.0125510453724652,"0.09312678062678069","0.001755068989247618",0.00215375122982031,0.048217096243892,"1.526360502190136","0.8367490444623077",0.204997390878114,0.036766579288202,"0.538829239842753","0.005141235748457943"
"dislib",10,70,80,50,10,20,20,20,20,0,0,0,0,2000,1,0.948339973439575,"0.9755185509786736","0.07993697478991596",0.877261105784595,0.892778093973313,"0.9755185509786736","1",1.2403204272363,1.17624544102184,"5.034759632551029","0.41256360877684406",1.52189648417159,2.10772769835123,"1.6923561790087456","2.360864040660738",0,0.00892935139057317,"0.008690040760680601","0.011045929735530575",0.0538357872992724,0.0227597357159947,"0.008690040760680601","0",2.41913368154343e-28,0.0137368674092767,"0.23147720580674358","0.2942311803975939",0.162025565630353,0.126855461426502,"0.026153769457721274","1.8287230075578002E-30"
"dislib",16,70,80,50,30,20,20,20,20,0,0,0,0,2000,0.999082341269841,0.881573705179283,"0.9850845410628021","0.11620029455081002",0.873695436507937,0.89453930310504,"0.9841787439613529","0.99300441826215",1.25207467887586,1.10480995231566,"4.875244136198186","0.5750824228975745",1.61931905200166,1.94272888650813,"1.8240903226432232","2.1565719483669805",0.000164582776492612,0.0148635420595084,"0.0048969221197482","0.017766161089292545",0.0510397731864536,0.0227233623271746,"0.005550797833406523","9.138279989831001E-4",0.000258489129646273,0.0233442656169779,"0.1199413483761111","0.4351503381937596",0.175328877481664,0.107176145849287,"0.019067779743133992","0.004310126357623098"
"dislib",34,70,80,50,60,20,20,20,20,0,0,0,0,2000,0.997283564588626,0.766503724394785,"0.9737207926648921","0.21018957345971576",0.916228584457039,0.931150239425379,"0.9766193433895298","0.9934552019860078",1.25349177317078,0.963423189501731,"4.76390280282285","1.0283468378943073",1.86734157190575,1.8281482586345,"1.9904224019808954","1.9504729963479372",0.000636042672351949,0.0242567245980054,"0.013735819741975491","0.022466701824038125",0.043504803084024,0.0187488527783073,"0.009075105456261159","0.0012365210885377303",0.00100482841063809,0.0383210861229978,"0.3287846088660518","0.5377695623911996",0.180707869387915,0.0722699919854487,"0.03769567622922536","0.004766337984255578"
"dislib",24,70,80,50,40,20,20,20,20,0,0,0,0,2000,0.997109797635744,0.834006557168322,"0.98678955453149","0.17371364653243843",0.895804114071996,0.917659791189203,"0.9856374807987711","0.9865052732502396",1.24638724704468,1.0425081964604,"4.933947772657449","0.8685682326621922",1.75704343917657,1.87214873787763,"1.9332439333995282","2.0126027313800883",0.000641677435560204,0.0202241691446569,"0.003749573306024918","0.017987672304546717",0.0466074928271996,0.0205249217653881,"0.003636641633953464","0.0034262504354786254",0.00100262099306286,0.031600264288526,"0.09373933265062287","0.4496918076136677",0.179305921992131,0.0854277176866117,"0.013990698524561149","0.014260553987557129"
"dislib",28,70,80,50,50,20,20,20,20,0,0,0,0,2000,0.99897285646932,0.817202057453415,"0.992663043478261","0.17248838559814159",0.903135313531353,0.921397839026915,"0.9872282608695653","0.9940984320557492",1.23988938734343,1.01428197151702,"5.108791697901033","0.887720398293884",1.81539320598726,1.83358169966357,"1.9844285243741684","1.9782558797909457",0.000150804273330313,0.0201078257129468,"0.0030135737572925527","0.02091925441681485",0.0463730104907644,0.0188284058137636,"0.008368171048810762","9.426663920842934E-4",0.0002323122749875,0.0309758777604077,"0.07982051198446019","0.5540881798039974",0.187370430409626,0.0745623698630849,"0.03381164592428868","0.0037330531792930024"
"dislib",52,70,80,50,100,20,20,20,20,0,0,0,0,2000,0.99661121073255,0.671917364943116,"0","0.31868574134199174",0.919437803015209,0.936868996525649,"0","0.9939732142857145",1.24435637046267,0.838947670352705,"0","1.600671564467728",2.26717717675157,1.57600797893183,"0","1.6720691178469524",0.000950225657090281,0.0316936979839945,"0","0.0385929514411036",0.0424159952179939,0.0157995072760096,"0","9.784347321549708E-4",0.00148137416827688,0.0494095535521808,"0","0.973614845730862",0.257902689682705,0.0447097902604877,"0","0.002768795943696927"
"dislib",45,70,80,50,80,20,20,20,20,0,0,0,0,2000,0.996778233151184,0.706539115646258,"1","0.29146281800391405",0.931931433775696,0.945615646258503,"1","0.9930446836268754",1.24806101399448,0.884654074269372,"4.966759002770081","1.4476255752936757",2.08608372129817,1.70916215094909,"2.238451935081147","1.7948882235312282",0.000918413588483648,0.02597383402489,"0","0.029628272973580828",0.032498388720931,0.0129084341298341,"0","0.0016389782740757206",0.00143983538987306,0.0407202658025475,"7.20415620797424E-30","0.730890829113063",0.162838606051262,0.0421706988101015,"1.80103905199356E-30","0.005354395309079515"
"dislib",32,70,80,50,60,20,20,20,20,0,0,0,0,2000,0.999213046681401,0.77432906228087,"0.9927738927738928","0.23294913419913418",0.910588708057062,0.930160323835022,"0.9927738927738928","0.9980248917748918",1.24781780058501,0.966982557557055,"4.98301386400559","1.1692378030601167",1.94045921178943,1.75258749744304,"2.1155953598058885","1.8804564144920966",0.000155275523837104,0.0239169138838451,"0.0018918600960854477","0.02488491342814973",0.0460136315683941,0.0172653097928077,"0.0018918600960854477","2.8745529448807503E-4",0.000242152615668409,0.0372984943960971,"0.04766202742081461","0.6269308331156322",0.208954162305656,0.0612940294177639,"0.00859119413318739","0.001020502585130761"
"dislib",26,70,80,50,50,20,20,20,20,0,0,0,0,2000,0.999283370169446,0.782835311775139,"0.9955436720142603","0.22794899685762626",0.915047552072869,0.930638559148588,"0.9937611408199644","0.9961022480058013",1.27104315355831,0.995731033957618,"4.656240715983374","1.0661364540528553",1.82400155773905,1.86751603601214,"1.9809045603914004","1.9988822764451653",0.0001236912691293,0.0246678017655685,"0.0012494489486899341","0.0217594459137984",0.0408359239276886,0.016262133909869,"0.0018276535117142257","8.771894665528699E-4",0.000200116231955446,0.0399092642083664,"0.02733183132648005","0.4759902404153276",0.162257757253235,0.0654853460676196,"0.007262011761308049","0.003532319688329857"
"dislib",21,70,80,50,40,20,20,20,20,0,0,0,0,2000,0.998440849736893,0.818225197055566,"0.9729415904292751","0.1669337606837606",0.912921457805496,0.92484528695199,"0.9704785362420829","0.9907356532356533",1.24327709635956,1.01886921737179,"4.940591975912423","0.8476887067590405",1.77805108715751,1.90078123800845,"1.89015210637748","2.036201911892446",0.000343258423687452,0.0209169891913439,"0.0073286697826312214","0.020300244563637434",0.0436495068736356,0.0167841934851883,"0.008426244353599953","0.0014636327787249392",0.000532245977193441,0.0324332414992047,"0.18897727997177263","0.5234626629637312",0.16557737054941,0.0708967904822608,"0.0319636001321829","0.006182416006333717"
"dislib",6,70,80,50,10,20,20,20,20,0,0,0,0,2000,0.998643113159242,0.955591133004926,"0.9816017316017317","0.03761904761904762",0.862429595494112,0.876367816091954,"0.9833333333333335","0.9896825396825396",1.22841940468263,1.17546165918306,"5.247793872793853","0.2011172161172161",1.48137859226034,2.0974789982492,"1.6890525982255997","2.368683906233575",0.000378547208499266,0.00688903382525294,"0.008048023276036218","0.005259265775275627",0.0553181649244989,0.0278734408702833,"0.007616720955483204","0.0015514634972763049",0.000572786484095407,0.0104239190647437,"0.23002345816020575","0.15031697343801828",0.163212189258873,0.159666198725059,"0.02247257666292908","0.008887179743025244"
"dislib",33,70,80,50,60,20,20,20,20,0,0,0,0,2000,0.999348032242769,0.771832229580573,"0.9892676767676766","0.20725806451612908",0.878730610309558,0.909102806685588,"0.9867424242424242","0.9974215492648673",1.23856097000185,0.956584937484286,"5.122082211802843","1.0731098068213318",1.90163618302919,1.69007075275807,"2.135381509707854","1.8542600200839727",0.000100971135327859,0.0248467568233048,"0.007570536792865049","0.0219562479511916",0.04890765094347,0.0216121324543544,"0.011750375896368272","3.610797984495042E-4",0.000155095249829318,0.0381655009072216,"0.20295143465460697","0.5886044996870344",0.229044653211679,0.0746932567491072,"0.05502944264081266","0.0012479206366825073"
"dislib",13,70,80,50,20,20,20,20,20,0,0,0,0,2000,0.998411554823658,0.882632680235876,"0.9679646164021167","0.10720826792255364",0.881602511321532,0.89733688415446,"0.9695271164021165","0.9915620094191522",1.26129669814625,1.1150328538156,"4.644197687094691","0.5143745768042729",1.63611105654393,1.94582660051523,"1.7992848414041243","2.150148698953991",0.000302082298127118,0.0147449165939494,"0.009701213847101662","0.014738043670866788",0.053515414152244,0.0233619081838981,"0.00866778701091995","0.0018715875646147797",0.000482103847153586,0.02353193503881,"0.22332045778172604","0.33926750933012195",0.184314207204015,0.109851387389248,"0.029853011817978423","0.008800500754262263"
"dislib",44,70,80,50,80,20,20,20,20,0,0,0,0,2000,0.996185682326622,0.686235453701721,"0.9543478260869565","0.30436507936507967",0.938382869926495,0.944179695866353,"0.9452898550724638","0.9891560584629892",1.27446951862012,0.877934890909769,"4.370671436433678","1.3939150090415942",2.02328320822054,1.76084646373426,"2.038175623153862","1.8447250616077724",0.00103353850440612,0.0288258925760711,"0.022599936295588433","0.03130924849704409",0.0340705319617919,0.0132661057956445,"0.03908013484100437","0.002459169622868478",0.0016916284310049,0.0471803413447031,"0.47401289619307035","0.6566827164291348",0.158391592955545,0.0461399502181283,"0.18168089706746213","0.008553072448309353"
"dislib",2,70,80,50,0,20,20,20,20,0,0,0,0,2000,0.998350315380883,0.993069275582573,"0.9816244239631337","0",0.881784154709919,0.901274379432623,"0.9840501792114696","0",1.25607850228006,1.24943414061848,"4.784099679153615","0",1.50676217953733,2.17288623658422,"1.6815108151841707","0",0.00109218872965419,0.00182326082672163,"0.0067233768344308305","0",0.0573900024890861,0.0239082909571584,"0.006130062764268523","0",0.00172888193849246,0.00288613371196192,"0.15969715595800252","0",0.167571857584204,0.138965968798029,"0.017899040947272873","0"
"dislib",25,70,80,50,40,20,20,20,20,0,0,0,0,2000,0.998599338432913,0.847210795312889,"0.9912215320910973","0.16895408163265302",0.887480187444008,0.916096360009973,"0.9920910973084887","0.995280612244898",1.25236428020503,1.0625047474185,"4.891812209725267","0.8338112244897959",1.75763429747589,1.85043357674579,"1.964813821784488","2.0103787588044097",0.0003095165389156,0.0178784517936872,"0.0029222851218836795","0.02592018360530234",0.0517827864837214,0.0214829959182961,"0.002412841777429908","8.332601411582139E-4",0.00048681354876249,0.0281195718799289,"0.07117388712238056","0.631300555958751",0.203107107280925,0.0876515360669282,"0.009463865253647787","0.0033997367775721833"
"dislib",20,70,80,50,30,20,20,20,20,0,0,0,0,2000,0.998420036577931,0.863619935324329,"0.9601473922902497","0.11337408837408836",0.881827880512091,0.896780483165303,"0.9631235827664402","0.9964607464607464",1.24733931767532,1.07893177359544,"4.811317098005408","0.5681197431197433",1.67611798814159,1.89239408222471,"1.830639286365894","2.1027402526822434",0.000312943644710558,0.0173027231919548,"0.01351552326489318","0.01151721178506892",0.054256668645244,0.0229337724404752,"0.012499773339424994","4.5697947483661777E-4",0.000488437257924844,0.0270058038031977,"0.339379036597919","0.28920080734601034",0.196017410297228,0.102123658671517,"0.04515893180461964","0.00203492103312843"
"dislib",30,70,80,50,50,20,20,20,20,0,0,0,0,2000,0.99892421011824,0.799287367724867,"0.9922939068100358","0.19554574638844296",0.89872552820314,0.915415013227513,"0.9922939068100358","0.9962011771000534",1.24848386178811,0.998972063573765,"4.964195616211731","0.9782659455311941",1.77310854480814,1.8563148542175,"1.9577109472384424","2.0201362399768303",0.000220183716811602,0.022085684873902,"0.002372727566275949","0.023164195014216796",0.0438005126901553,0.0214387642720961,"0.002372727566275949","6.40649666413467E-4",0.000343942613195598,0.0344994093102892,"0.05938339188806684","0.579741429168718",0.1704887331005,0.0881590633424518,"0.009235584058766974","0.0026344370321369735"
"dislib",29,70,80,50,50,20,20,20,20,0,0,0,0,2000,0.99887493458922,0.799184943687017,"0.9783470456245326","0.1801204004329003",0.896611721611722,0.910928340907593,"0.9766018449264524","0.9946360930735931",1.2513453898194,1.00118279102389,"4.849082495888362","0.8927493416551658",1.7727573060997,1.84313531936699,"1.930911691218718","2.0125061771978454",0.00018631416773067,0.0221564133147424,"0.006973036867911475","0.01828271007266543",0.0426921409413056,0.0200895146410294,"0.008648385798702666","0.0010728538574520685",0.000292400456449687,0.0347721563283572,"0.17129915910065172","0.4491318375126588",0.166892829575963,0.0822461275761445,"0.03380841404028977","0.0043922452486905815"
"dislib",4,70,80,50,0,20,20,20,20,0,0,0,0,2000,1,0.993498168498169,"0.9830666666666668","0",0.881208580993373,0.898399014778325,"0.9830666666666668","0",1.25808671713696,1.24990684928744,"4.792122311111094","0",1.4998596704431,2.17808143105411,"1.67322706393545","0",0,0.00160660717789348,"0.007688579916815301","0",0.0552389621101688,0.024819810600432,"0.007688579916815301","0",1.11092952102447e-29,0.00254290922401996,"0.18269892005511854","0",0.160025550565374,0.145884165063841,"0.02227357624497692","0"
"dislib",51,70,80,50,100,20,20,20,20,0,0,0,0,2000,0.997367186033415,0.66260043111895,"0","0.34218494785777137",0.94870940491834,0.960364818080867,"0","0.9953668802613395",1.25088976383801,0.831028039029129,"0","1.6883531728074694",2.3281976209938,1.62083231932418,"0","1.679906196830952",0.000629973255756879,0.0334656442761837,"0","0.03508795533774754",0.0278062317579823,0.00954525331823092,"0","8.9602366496523E-4",0.000990946113999532,0.0526413619069152,"0","0.8542064662635973",0.167461666416062,0.0271888695347599,"0","0.00255224976379281"
"dislib",23,70,80,50,40,20,20,20,20,0,0,0,0,2000,0.997973104657961,0.845770849776374,"0.9783155318202047","0.16645275297619047",0.885093873838758,0.898872007366482,"0.9697485536270584","0.9824869791666666",1.23222622874379,1.04429770675889,"5.146168543112709","0.8755804169712479",1.68139797152684,1.89797035358252,"1.8422150453802246","2.074523562817886",0.000348208022539115,0.0171966708645101,"0.006108995987495969","0.014505696466373627",0.0548028630484563,0.0225333981095808,"0.015182056712524641","0.0028121295629062104",0.000530862436449122,0.0262172781872718,"0.1690362908495598","0.40137350423607365",0.197772369337158,0.100463852210823,"0.054788950073506454","0.012537717011504535"
"dislib",40,70,80,50,70,20,20,20,20,0,0,0,0,2000,0.998926073926074,0.743398414846318,"0.9693069306930695","0.26786630036630044",0.919711954711955,0.935640183001482,"0.9702970297029705","0.9959478021978023",1.24694004413741,0.927969823209125,"4.873385260963781","1.3467516209552255",2.04568284044388,1.69988681896666,"2.1581974373907946","1.809454715704711",0.00022438171072625,0.0322363239484698,"0.017437403740374054","0.036090197256013624",0.0369035597200365,0.0169308119954634,"0.018197799779978076","6.019827926715724E-4",0.000349632584502067,0.0502307840530741,"0.440778779602932","0.9122799092678188",0.182574954672986,0.0558856194991341,"0.09003094810319064","0.001987038855861364"
"dislib",16,70,80,50,30,20,20,20,20,0,0,0,0,2000,0.998229043683589,0.87081081081081,"0.9781084656084658","0.12577097505668933",0.866863439590712,0.886180823680823,"0.9802248677248678","0.9906122448979592",1.2409863792388,1.0825815597614,"5.000134312984474","0.6429468612841966",1.61431201760515,1.91394083221007,"1.8254187587733413","2.139487984542928",0.000742812941648597,0.0156679269020754,"0.009495611030305556","0.016803292913624545",0.0513751391142565,0.0247149430332546,"0.007432751357884173","0.0018900257905359896",0.00114802960606394,0.0242150384581446,"0.24814882413994233","0.43912049102339584",0.178166725023345,0.115284768936849,"0.025776455113861917","0.008816171910792928"
