"run","circle_orange","density","circle_blue","fraction_blue","dominant","step","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","de_sq_bl","de_cl_bl","de_sq_or","de_cl_or","dv_sq_bl","dv_cl_bl","dv_sq_or","dv_cl_or","et_sq_bl_v","et_cl_bl_v","et_sq_or_v","et_cl_or_v","vl_sq_bl_v","vl_cl_bl_v","vl_sq_or_v","vl_cl_or_v","de_sq_bl_v","de_cl_bl_v","de_sq_or_v","de_cl_or_v","dv_sq_bl_v","dv_cl_bl_v","dv_sq_or_v","dv_cl_or_v"
118,50,70,50,80,5,2000,0.979661740558292,0.988801066874837,0.903107344632768,0.934700460829493,0.956300492610837,0.955457975539942,0.952596179714824,0.943010752688172,1.2027397226333,1.21396015754867,4.86916309305015,5.03949947254454,1.89565656896279,1.92815081873338,1.8883135788367,1.90303184589834,0.00568362309806124,0.00336479297738497,0.0619899738914568,0.0430093168114892,0.0222731604313789,0.0181192937419809,0.026658309938425,0.019114867878446,0.00856675377346595,0.00507165102938954,1.80198573219641,1.25023726226314,0.0875210272859166,0.0737904379540653,0.104752205180109,0.0778448924262757
96,50,70,50,80,4,2000,0.959263444029606,0.954829353837852,0.82599890530925,0.827506265664161,0.917873518045458,0.909603062188047,0.895949644225506,0.911704260651629,1.20292840817948,1.19736800338214,4.07780228802397,4.08524384450137,1.8306533983659,1.82428203432135,1.78692731484266,1.82849615668636,0.0142175508673326,0.0167394053925456,0.0888537733987134,0.0837299479803062,0.0368133676406312,0.0397338010628343,0.0401099039155007,0.0443064899588353,0.0223577741194367,0.0263235101567417,2.16555522236962,2.04067671165572,0.146437437383587,0.159823356779531,0.159550508946243,0.1782163237074
110,50,70,50,80,5,2000,0.97542044595616,0.982148033126294,0.906904761904762,0.927791878172589,0.969230284706475,0.968524844720496,0.966312741312741,0.958871162678269,1.23310413223228,1.2416089934681,4.33984791822487,4.43979987774735,1.88284055307489,1.99601287051755,1.87717289173187,1.97611779636513,0.00911690150016692,0.00739389258101174,0.0454928706990042,0.0328308555457129,0.0169854751412693,0.0124333755078146,0.0170052364365252,0.0189998148332161,0.0145701176816927,0.0118165020241976,1.04176317015612,0.751809583056013,0.0640989382770082,0.0528073280250041,0.0641735124666817,0.0806964652263079
113,50,70,50,80,5,2000,0.982479591836735,0.986766482293852,0.921742229826062,0.944285714285714,0.961807823129252,0.964334986330981,0.936804961505561,0.956898809523809,1.23182613652358,1.23720101021396,4.55360699408637,4.66497670807455,2.01447767563247,1.8454326369997,1.96210993089529,1.83120214285714,0.00533138528454508,0.00392687926406561,0.0452392256712703,0.0346098975603642,0.0206599976776256,0.0150591481231811,0.0301132832891713,0.0241775102482367,0.0083809224528878,0.0061730429967968,1.10409713571842,0.84468043378058,0.090631376441769,0.0551494203672908,0.132101094891905,0.0885425699520142
88,50,70,50,80,4,2000,0.952630005977287,0.968734335839599,0.814329805996473,0.850058548009368,0.927463970246397,0.926083300356153,0.933862433862434,0.921558678116055,1.19889710967677,1.21916461584817,3.96438515768713,4.13832266248647,1.85390424957639,1.85318989717681,1.86669411448661,1.844135653114,0.0135063558159758,0.0112128806677547,0.103581535713839,0.0702792149256266,0.0337476218053844,0.0334358914068856,0.0251604388800438,0.0386753835423959,0.0213921039112118,0.0177595727268571,2.45489751628026,1.6656276524388,0.134841532212497,0.133891389397005,0.100530702557022,0.154872522312566
91,50,70,50,80,4,2000,0.947012698412699,0.953505291005291,0.781914631137429,0.831676744771983,0.930401587301587,0.922571564238231,0.912348877374784,0.927305366591081,1.19615791245789,1.20435861136617,3.75400898823572,3.99291924060685,1.80949789089194,1.89898568890337,1.77438795451257,1.90872956490241,0.0175315905611612,0.0164819832077704,0.114944904356929,0.076183262068008,0.0306725983372138,0.0336697552314135,0.0397219796678387,0.0397523251532967,0.0279696318090455,0.0262951042688317,2.64948618951764,1.75602826285204,0.11601812560118,0.142653756957466,0.150247122058768,0.168424703177582
102,50,70,50,80,5,2000,0.983744190745605,0.983005378459924,0.931969822812846,0.925448868071819,0.961409712399811,0.961658795749705,0.989147286821705,0.98960447567005,1.22744913681307,1.22652729705955,4.69397758644894,4.66113401721807,1.95563204297024,1.89157967744828,2.01205386670901,1.94654873762161,0.00458183136820612,0.00597010107041456,0.0432033735651883,0.0461354453509021,0.0177921182193086,0.0245531062011581,0.00545332970669565,0.00327341923778858,0.00713315644817092,0.0092944636160482,1.09596322871643,1.17034267170716,0.073618155894536,0.094997834333787,0.0225641529324002,0.0126651078649186
95,50,70,50,80,4,2000,0.963147566718995,0.944223795840175,0.849326268969126,0.791735588972431,0.935863095238096,0.931911945812808,0.920879120879121,0.925476190476191,1.21525566663912,1.19137851573377,4.09407139840881,3.81646270501991,1.84910092883306,1.88691180019306,1.81949523004468,1.87388084513084,0.014804730935005,0.0177143912567576,0.0751178316858283,0.0947848831656492,0.0302133367818703,0.0337264001342911,0.0294043643806863,0.0373099827232481,0.0235694888941123,0.0282017383379063,1.7454393170746,2.20242328657177,0.117949276659553,0.138268557315428,0.114791144532473,0.152960217042609
101,50,70,50,80,5,2000,0.990936442883164,0.981453017212511,0.970257826887661,0.926626984126984,0.97317525370804,0.976922175339897,0.956564062088924,0.957086167800454,1.26013054240515,1.24807088467428,4.54189569474199,4.33765437722709,1.95380370957798,1.94641931785963,1.9204541071479,1.90689806505303,0.00336192536859279,0.00516117590502716,0.0135163529090785,0.0402504961447631,0.0123677886137299,0.0108676072464072,0.0215123237549573,0.0179313646929114,0.00543660203427158,0.00834618748132665,0.296182589443668,0.882005394113452,0.0498507618122025,0.0431406626304128,0.0867095776802694,0.071181349967861
93,50,70,50,80,4,2000,0.958431228585414,0.959384843431536,0.834082892416226,0.82350863422292,0.932062443185791,0.940456117596195,0.901165280927186,0.894479330193616,1.20331964856143,1.20451692119537,4.09847200235791,4.0465127767881,1.95304578612378,1.79900472442588,1.88830380129915,1.71105542386459,0.01462020098666,0.0131088499686432,0.0837752544542899,0.0832228860013842,0.0342496308790279,0.0245107944989328,0.0346908615222892,0.0618545093547912,0.0230458880336024,0.0206635386820122,2.02274563981896,2.00940875547325,0.150380223992031,0.0896901860379533,0.152317540140055,0.226338744407454
81,50,70,50,80,4,2000,0.958013245033113,0.952677703734555,0.806125992063492,0.840304156344619,0.932362030905077,0.921239414132999,0.938702876984127,0.947522708505367,1.20133930171746,1.19464858476639,3.97997176955936,4.14871478282711,1.77719218338131,1.9379273822332,1.78927858513747,1.99321715281629,0.0123113282796797,0.0195569549436324,0.105352155951095,0.0670639319602913,0.0373131646510963,0.0321719170116815,0.0249872521634453,0.0237020354362115,0.0193594607193112,0.0307531480291615,2.56801503379584,1.63471913739892,0.135569412803133,0.142366207898666,0.0907858428797887,0.104885540495086
122,50,70,50,80,6,2000,0.98866020984665,0.994626593806921,0.959113756613757,0.972669172932331,0.988076741996233,0.990105386416862,0.976296296296297,0.972894736842105,1.24269095821004,1.25019037138232,4.6918808093808,4.75819244056085,2.01398525114095,1.94369929437585,1.98997330663998,1.90991266126271,0.00369155974746552,0.00167271339424914,0.0230247298898869,0.0149199575216702,0.00463858505385092,0.0046600829936753,0.00463673356783227,0.0189748213125406,0.00583232971097225,0.00264273550872857,0.550995745743308,0.357043629194621,0.0192715542758817,0.0179592815481526,0.0192638620566199,0.0731261994132513
125,50,70,50,80,6,2000,0.998280423280423,0.994387755102041,0.993064182194617,0.978978224455611,0.990184870244394,0.987827471414098,0.983546842650103,0.988693467336684,1.26938345195062,1.26443365181998,4.64981614475499,4.58386158221663,1.89197916758705,2.07247817223167,1.87929566746534,2.07429504582422,0.000480482848032523,0.00159980492160622,0.00124105078794011,0.00987712129671932,0.00306566151738969,0.00495031423162678,0.0049223935411458,0.00745990051266435,0.000776888056718597,0.00258670906103063,0.027208617834852,0.216544577613113,0.0111924285400403,0.0217896622491968,0.0179711744570354,0.0328360392851555
115,50,70,50,80,5,2000,0.986651945724526,0.989603283173735,0.94286398467433,0.953791887125221,0.967733934971838,0.966243241482639,0.963717843459223,0.96761148904006,1.22913986468053,1.23281654775876,4.77925545950624,4.83464758212232,1.93757392856167,1.93038823488388,1.92953300540258,1.9331217587771,0.00465722107439001,0.00372672433101953,0.0323159152400356,0.0238906869551078,0.0142138779609573,0.0159577616328469,0.0193550965361007,0.0142239361127767,0.00722772315630677,0.00578364894305747,0.830307300174282,0.613834132119185,0.0569793125950865,0.0636925093035656,0.0775889661405427,0.0567722594208687
80,50,70,50,80,3,2000,0.885224499755978,0.894395415823987,0.577147896195515,0.496920444824636,0.757705849543331,0.788747931605074,0.79261148904006,0.759530938123752,1.1010737613403,1.11248087338106,2.94410275137937,2.5348526061841,1.57797456739758,1.51733712266401,1.6506679634137,1.4611315504584,0.0326459322298909,0.0264914131025996,0.0996316380552371,0.114088057083931,0.07865458454048,0.0547250794091937,0.0677441935065144,0.079664636385781,0.050507404522396,0.0409855815579314,2.59256087733787,2.96873803483291,0.341132235231578,0.202522882567965,0.293812856425989,0.294817512806874
85,50,70,50,80,4,2000,0.968120794513458,0.960546589626088,0.844522508456935,0.842863945578231,0.924833398033127,0.919369728365544,0.931186572989852,0.945707482993197,1.20665296549476,1.19721257660898,4.27215157211037,4.26376146771559,1.82249541222851,1.86656791263454,1.83501510738262,1.92004064092005,0.00972352742841576,0.0157988264131638,0.0848268318116095,0.0769938439469932,0.038321024776709,0.0320329770239231,0.0349902266797548,0.0201848414187788,0.0151053055860649,0.0245431611757093,2.17072143235232,1.97027501376109,0.148813726541593,0.132039689413972,0.135879091310577,0.083201763913962
119,50,70,50,80,5,2000,0.982869828259173,0.986820175438597,0.921891156462585,0.942529761904762,0.966315378610461,0.96921522556391,0.980619047619048,0.978720238095238,1.20355440766051,1.20839172957526,5.02774669509596,5.14030410447763,1.94648092251525,1.92473501859268,1.97529327453142,1.94361073369566,0.00715864259828972,0.00542077862915976,0.0343473360663368,0.0250950696316262,0.0141756591440746,0.0158740726092751,0.00792767286991423,0.0137282468018654,0.0107342110242415,0.0081283261347616,1.02159919027464,0.746407312812871,0.0575182656894025,0.0626022298093155,0.0321668283496364,0.054139783930888
89,50,70,50,80,4,2000,0.958629334886129,0.959750032088307,0.815634461877236,0.82166228454572,0.921918672360249,0.924887690925426,0.904108175061932,0.909370435290681,1.17655860181559,1.1779340718594,4.40345510073008,4.43599816716052,1.83978049687732,1.8538632832472,1.80423787630621,1.82276018742243,0.0138270541183484,0.0119760523986239,0.101711803431324,0.105411555158305,0.0288358443617454,0.0396191895264454,0.0475153657152245,0.0305280358059557,0.0208283736450444,0.0180401184530088,2.96460860901984,3.0724458063855,0.11483637420367,0.159177981843004,0.189226028870391,0.122652461781917
86,50,70,50,80,4,2000,0.954808712475816,0.950365035516969,0.76780888030888,0.778425113061985,0.919790301441678,0.9193863456985,0.907979407979408,0.918309390795424,1.16477673465444,1.15935586713369,4.25934345223336,4.31823594830104,1.83150341033501,1.84691786389488,1.80798534146504,1.84475441296002,0.0140291333011308,0.0143841442500244,0.116059432766794,0.0994709522542723,0.0373516611128062,0.036855547610306,0.0493552543588987,0.0348177673921451,0.020877739297253,0.0214060560420996,3.57157277468865,3.06108462254485,0.148097501631068,0.148731149085039,0.195691159245729,0.140507654575217
97,50,70,50,80,4,2000,0.95214831215505,0.96082094687586,0.819089285714286,0.840268549280177,0.909433962264151,0.900751789154968,0.926482142857143,0.906395348837209,1.1991491295342,1.21007156907798,3.97654637096775,4.0793682795699,1.74356447542364,1.88282144816422,1.77624920382165,1.89461805555555,0.0161906610704501,0.0146537200947038,0.090572453786791,0.0829393487641216,0.0386002815600987,0.041316208051603,0.0260138632148839,0.0491513521406567,0.0256803992164677,0.0232426199523861,2.1347437267266,1.95483557163844,0.141880973249483,0.180521304286423,0.0956177541130147,0.214755095259242
112,50,70,50,80,5,2000,0.974061057129075,0.982371364653244,0.893889765851092,0.942346014492754,0.973511474054166,0.972531160115053,0.970389371218101,0.978771997929607,1.22147392132677,1.23189505852826,4.41312152894156,4.65234936470122,2.01177485807983,1.88440983927673,2.00532298960438,1.89650230136468,0.00869351431190986,0.00576184218966756,0.064252966881453,0.0414017065778357,0.011142252636074,0.0122782847427897,0.0203968417528664,0.0038450226228727,0.0136707206973523,0.00906060914505607,1.56609113206471,1.00911831267686,0.0475827573027178,0.0460979249970236,0.0871042869487982,0.0144358571408055
128,50,70,50,80,6,2000,0.993921255653099,0.988382594417077,0.974912280701755,0.949773242630386,0.978546488427773,0.978706554460865,0.991265664160401,0.98968253968254,1.27548535073897,1.26837766365705,4.41635263157893,4.30247278911563,1.95709297685555,1.95741310892173,1.9825313283208,1.97936507936508,0.00180563074417827,0.00320814256406274,0.0130092515238714,0.0285182136954425,0.00880533887888731,0.0110261057134821,0.00187873011452795,0.00693716614769248,0.00297355471420255,0.00528324380605545,0.266961549596213,0.585219411422807,0.0352213555155493,0.0441044228539285,0.00751492045811179,0.0277486645907699
124,50,70,50,80,6,2000,0.992120181405896,0.992189002114978,0.971021465581051,0.965634920634921,0.981949446445245,0.982094789463565,0.982457438934123,0.983888888888889,1.24610839531421,1.2461948345027,4.76399271317246,4.73756542831611,1.98122104409572,1.94716518387681,1.98224599035221,1.95072228241242,0.00418784443138988,0.00280041333494699,0.0127915325465607,0.0205999632627725,0.00954393931708352,0.00805710035674253,0.00490541090410689,0.00996244568590935,0.0066065331148292,0.0044177914761738,0.307898161743251,0.495850735437608,0.038852169490245,0.0316721503607649,0.019969307173246,0.0391619892708686
123,50,70,50,80,6,2000,0.987092478500834,0.996282729616063,0.945390883626178,0.985752688172043,0.981735335643691,0.982105548772216,0.978552330022918,0.980331541218638,1.24189212866056,1.25345467297024,4.60783009767396,4.80455331661333,1.91913423677447,2.01066203566203,1.91291197417383,2.00703011479221,0.0061351611461746,0.0010162261403119,0.0277924447719785,0.00602564661435632,0.00828938771534468,0.00787651369144929,0.00996940719917808,0.00891473933611034,0.00971131492586968,0.0016085791146046,0.660232419082585,0.143144198841562,0.0316770196361328,0.0330138260362617,0.0380970366513774,0.0373654722292253
79,50,70,50,80,3,2000,0.887029648371611,0.883376263126609,0.484946463792617,0.56014157014157,0.7811129492669,0.772039495409814,0.747633136094674,0.78478120978121,1.10345268972689,1.09890792870046,2.47254394215391,2.85593307593307,1.56395402452774,1.54237470937281,1.49692032780018,1.56783001071081,0.0277148296426161,0.0317437938208879,0.110297979246174,0.111231885473539,0.0645627721303801,0.0677850334719601,0.0834549790142412,0.0631505668268091,0.0428887487829261,0.0491235781044677,2.86726609647602,2.8915435826214,0.258822756500532,0.270541920867856,0.334558864178571,0.252044954145906
120,50,70,50,80,5,2000,0.973263386396527,0.976110495877938,0.909736842105263,0.890328261482108,0.96702846116739,0.97005660145195,0.943402255639098,0.9343617920541,1.2117627418343,1.21530753889511,4.62217270194987,4.52356197477261,2.00211113867119,1.87633429591552,1.95319604345711,1.80729152566986,0.0122496376288443,0.00785808983035012,0.0406338851980037,0.0631366617277133,0.0115889533410768,0.0152557730914391,0.0238881027603652,0.0384490392322515,0.0189888061129949,0.0121812374151908,1.04893631210585,1.62983029529738,0.0496754792251639,0.0570769165179419,0.102395179053403,0.143850632105023
106,50,70,50,80,5,2000,0.97447288179577,0.984967517245998,0.906574271499645,0.922584033613445,0.959204294796937,0.961437613019891,0.978097607202085,0.963571428571429,1.22466626528798,1.23785537115484,4.43757109715191,4.51593694081407,1.86301069449333,1.98180556781397,1.89970615473688,1.98620398897357,0.0103758687017797,0.00651739849945111,0.0442487397197686,0.0333849982300612,0.0233842843815506,0.0162504980657502,0.0104163276587583,0.0146027620121027,0.0163877927004593,0.0102936706915893,1.06019261540731,0.799899134146055,0.0882129915678483,0.069047275692959,0.0392937157681401,0.0620461557823504
108,50,70,50,80,5,2000,0.981035833503645,0.983709945104047,0.920238095238095,0.927506928697405,0.970294297976701,0.974095174262735,0.972094744633605,0.972971781305115,1.24020297624113,1.24358352672905,4.40365245574668,4.43843629753626,1.98622393807547,1.90443420166021,1.98990951085133,1.90223787831631,0.00560025641185095,0.00636537867811593,0.0544052343159488,0.0410491891886028,0.0184677663466318,0.00971582288879325,0.0195282056403448,0.00987503774822243,0.00895001387991592,0.0101727891243519,1.24585167968549,0.940005165741127,0.0773862560986895,0.0371371652744162,0.0818298593596403,0.037745738384119
100,50,70,50,80,4,2000,0.962540857527399,0.942875230202578,0.849135338345864,0.753204633204633,0.93327244760623,0.931037884767167,0.901184210526316,0.897651222651223,1.20858913399146,1.18389650581674,4.17095278195489,3.69974115830116,1.84253788691389,1.88665762787801,1.7791868336436,1.81900280761667,0.0131212542150891,0.0162066260527768,0.0778388895519222,0.116518792500353,0.0260885653633614,0.0328791212783276,0.0437096950378591,0.0465056478672552,0.0206868503982153,0.025551219656127,1.87807680035305,2.81133559663763,0.101687170187712,0.135011787574689,0.170370242144857,0.190966498092384
98,50,70,50,80,4,2000,0.957714087025631,0.963005122367673,0.790504704875963,0.814902729384437,0.92104278429035,0.925060077151711,0.907613344739093,0.921711672473868,1.17306963240979,1.17955043181311,4.30598182142406,4.4388810304536,1.87431167051409,1.81884767623176,1.84698291260111,1.81226406267217,0.0144115943474488,0.00986043393968859,0.108688153158481,0.104290556747788,0.0379608209803885,0.0287702899643603,0.0425361302025076,0.0385665745517869,0.0216216016958941,0.0147935315172374,3.22491056562982,3.09442849636931,0.15720255707091,0.111223618752004,0.176149731829823,0.149095264240726
76,50,70,50,80,3,2000,0.880095174004999,0.878842592592592,0.528453621031746,0.501409266409267,0.763947638274691,0.760863095238095,0.76687748015873,0.745759330759331,1.10688661665701,1.10531125794284,2.57919008673319,2.44719641961021,1.50338358762079,1.54694817153381,1.50914926576691,1.51623996530074,0.0306578213170225,0.0363164437026035,0.10294217033954,0.0968760456052769,0.0721326482468479,0.0625761142136499,0.0663664949600404,0.0755400240246901,0.0484940306325265,0.0574447451815715,2.45214566978974,2.30764685603378,0.279347186255856,0.258670605026382,0.257016678013913,0.312259461357091
117,50,70,50,80,5,2000,0.984551801356781,0.984505944260378,0.941783863804589,0.930871212121212,0.968904366725943,0.96932209445852,0.966716012830003,0.965252976190476,1.23407076749732,1.23401328865053,4.65787412315276,4.60390233637183,1.93040444243977,1.94610871549703,1.92604445787636,1.93793914361674,0.00561279962177659,0.00652961095568972,0.0302621227319367,0.0379196564773096,0.0145427606671759,0.0155676834261711,0.0136169547518202,0.0141018368359249,0.00881825240963863,0.0102586519070829,0.740239734755599,0.927550149123015,0.057727353415163,0.0627511895000506,0.0540523754317724,0.0568425636213979
111,50,70,50,80,5,2000,0.98562925170068,0.979692617787856,0.936613475177305,0.910227272727273,0.974793250633587,0.976705404383976,0.952545592705167,0.958400974025974,1.22968982831229,1.22228317076391,4.71909097108566,4.58614510489511,1.98200756281817,1.92197179360537,1.93677230268435,1.88595213129145,0.00513232023424478,0.00563086498016522,0.0357838949570802,0.0543075036075037,0.0115326803821999,0.00874162341668507,0.0333891769151245,0.0114110255249286,0.00798872993558949,0.008764741399058,0.908413345204813,1.37865542811889,0.0476777600597225,0.0338500201386694,0.138035661510918,0.0441866945542913
72,50,70,50,80,3,2000,0.873549419767907,0.875825020390238,0.48703626799557,0.441880341880342,0.783011537948514,0.808336470292992,0.805654761904762,0.793021978021977,1.09119547343716,1.09403804312153,2.44181671147643,2.21542187754722,1.62611876955447,1.5590556659739,1.67314307212727,1.52951828046167,0.030958701686779,0.0288500205536087,0.114974248627213,0.0928113144764471,0.0672641286667831,0.0627819172865287,0.0592977006835872,0.073247811773401,0.0483073141534076,0.0450169719749781,2.89004162294094,2.33294468213039,0.290102668057242,0.233546557983015,0.255744354664677,0.272479323009404
105,50,70,50,80,5,2000,0.973602261048304,0.983032147612707,0.909303135888502,0.930849974398362,0.961808838643371,0.966902859679158,0.970557491289199,0.966692268305172,1.23686538972734,1.24884512805293,4.27209683024855,4.37332839634218,1.96315870731988,1.89562492340513,1.98101567944251,1.8952120564318,0.00947189453048518,0.00840451234081442,0.0497235349424323,0.0339120443682654,0.0190243459646209,0.0131235174566943,0.016666932355598,0.0124017275998843,0.0152868702778326,0.0135642019121907,1.0975562665547,0.748546475047739,0.0792579853549206,0.0504416615852248,0.0694366830275286,0.0476673840477441
87,50,70,50,80,4,2000,0.961054421768707,0.958549927275027,0.802414772727273,0.806631562881563,0.91877741750906,0.919476063997977,0.89916801948052,0.900396825396825,1.17348456026883,1.17042647578055,4.43261654572837,4.45591050097828,1.82166246887741,1.85513652516202,1.78278286240786,1.81664221977753,0.0135457381004351,0.0137990379290319,0.108927379802029,0.102825362303041,0.0417622606148902,0.031844536015809,0.055619428569588,0.0365752017652939,0.020195819095244,0.0205734727511222,3.32398880368516,3.13778182906233,0.164172040630859,0.129630089743307,0.218646092250471,0.148887290581371
84,50,70,50,80,4,2000,0.95444687183384,0.96150253016738,0.806159420289855,0.815525500140885,0.916817059270516,0.918943817308941,0.927400362318841,0.914003944773176,1.18117617584282,1.18990790913716,4.19979369380466,4.24858752056399,1.80131044016931,1.8714702990378,1.82210391699183,1.86141002706298,0.0177904108563786,0.0115204348588498,0.101827042015032,0.0815375525562438,0.039737362652273,0.0345387057885354,0.0346918868496753,0.0303434811688834,0.0272465687256997,0.017643905060183,2.76361267451403,2.21295059970439,0.153394857684928,0.143249797854908,0.133918224334481,0.125850041118201
114,50,70,50,80,5,2000,0.980731199583659,0.97315973559235,0.92375313283208,0.869399830938292,0.963581511839708,0.964006546014633,0.985125313283208,0.979466046773739,1.22009610253288,1.2106766880081,4.70857499651906,4.4315241382549,1.91775713039685,1.93751589478299,1.96063443587276,1.96858729006551,0.00670450104894765,0.0112070162089604,0.042006941997536,0.0718861793331965,0.019140138356673,0.0161834248257347,0.00746491780597874,0.0136328214600389,0.0103765876677011,0.0173451514641619,1.09141068879362,1.86772330405265,0.0758150398996416,0.0653733915954581,0.0295689106714592,0.0550701588480133
109,50,70,50,80,5,2000,0.982816680042804,0.972943722943723,0.925083056478405,0.902783528870485,0.962361222578919,0.963485789572746,0.963856589147287,0.977875546353807,1.2360372930518,1.2236205896981,4.51557692476266,4.40672698789023,2.01399124634731,1.84518500073457,2.01712068995755,1.87274302355542,0.00535364043144481,0.0111427287793664,0.0593204171373432,0.0540997837583825,0.0176521090756332,0.0171867377457031,0.0209228565060368,0.00530253306785249,0.00846773601970745,0.0176242104883779,1.41341349372781,1.28902270182652,0.077309974344499,0.0630351301761636,0.0916346875472339,0.019447894483586
107,50,70,50,80,5,2000,0.969681098696462,0.976412533925487,0.882877406281662,0.901645658263305,0.96378691141261,0.968458549222799,0.963120567375886,0.965610410830999,1.22513472147133,1.23363949178757,4.23420796890186,4.32421897330362,2.00433561222977,1.86547343497832,2.00294985250738,1.85998726676463,0.00890319652802181,0.00798252324905737,0.0659205835783702,0.0533555634897637,0.0171290501198725,0.0126292696767065,0.0196249099252854,0.0109345531795094,0.0142120195473468,0.012742364621031,1.5162283332426,1.22722240471562,0.07408190092176,0.0468591385310474,0.0848763137774208,0.040571130028111
77,50,70,50,80,3,2000,0.889506556245687,0.889478722747206,0.5732910906298,0.500846560846561,0.72447895100069,0.759218084120808,0.752412954429084,0.749252645502645,1.11233982084932,1.11230501468798,2.86175634584876,2.50012750455373,1.51098520945007,1.45856092501443,1.56924482618942,1.43941596565019,0.0310005591903228,0.0275660370728267,0.101087835737317,0.126274884545169,0.076540801969666,0.0601900328940844,0.0743851264447462,0.0654658348622917,0.0484781670162037,0.0431073175482753,2.51891679696936,3.1465301971914,0.332936868729027,0.222147096595558,0.323560120108767,0.241618826931919
116,50,70,50,80,5,2000,0.979435811021656,0.974345730027549,0.910544217687075,0.899088145896657,0.965090806964988,0.963264134855044,0.969982993197279,0.972074468085106,1.22281475667511,1.21645984695849,4.57486946129802,4.51731044114022,1.89852255042109,1.95919915393382,1.90814643846957,1.97711863913591,0.00652268122545502,0.00907551355632963,0.0494370081629073,0.0654727474484314,0.0176951486730621,0.0170978035558921,0.0141064745090354,0.0145643307290679,0.0101670635549916,0.014146226058281,1.24797967280524,1.65278322808497,0.0684777336484547,0.0707304972139453,0.0545900699675371,0.0602499818580674
126,50,70,50,80,6,2000,0.987174161700078,0.989706572769953,0.932768361581921,0.960092592592593,0.987741556799711,0.986431924882629,0.97969464622007,0.979074074074074,1.22196508490255,1.22509980826553,4.85457595467564,4.99678441747068,1.89589236832014,2.05931518700216,1.88044695524472,2.04395464003329,0.00349383681550633,0.00338913568781436,0.0418083911145353,0.0220096127319124,0.00509483836955754,0.00619678876536808,0.00946569839843142,0.01303265742465,0.00535343645047883,0.00519300799803814,1.13244845156509,0.596166252595551,0.0187702957503811,0.0270071090662896,0.0348733258122767,0.0567994833805195
127,50,70,50,80,6,2000,0.988767841354048,0.986286599633213,0.956737721266517,0.930384828349945,0.987285272199065,0.987028078163536,0.983084018947893,0.975290697674419,1.22693819730066,1.22385928421641,4.92864886713053,4.79289153998455,1.9536756180024,1.99539730396303,1.94536202691277,1.97166876178505,0.00381196927266344,0.00413502762622337,0.0229957250237286,0.0406819703605636,0.00450119395715706,0.00844749963875393,0.00279983905475481,0.0176753535971712,0.00586956747722165,0.00636700401714828,0.610263042411164,1.07962253757602,0.0176257385277931,0.0345245422781685,0.0109635868991038,0.0722383567496834
134,50,70,50,80,6,2000,0.986176967240797,0.991615763546798,0.94562569213732,0.958799445704208,0.983964876730834,0.984275862068966,0.98734772978959,0.984076593600403,1.23582456314372,1.24264017361949,4.68110839864661,4.74632211796114,2.01056449156405,1.92767469380062,2.01747677512308,1.92728443249391,0.00471277166841382,0.00307164560877384,0.0256905306208799,0.0211431573736478,0.00512064924259794,0.01077067272073,0.00287255992201495,0.00922717295105966,0.00740082840187642,0.004823641725372,0.629552487132025,0.518118037608205,0.0213797120761039,0.0413120410449546,0.0119934994850141,0.0353917863412006
129,50,70,50,80,6,2000,0.991831204026326,0.987784054640623,0.965001337613697,0.958825173261793,0.985682023486902,0.988248436103664,0.982677902621723,0.985518667560921,1.25315600239174,1.24804252186735,4.62756395914497,4.59794680272599,2.01763514632959,1.9321854199107,2.01148588145822,1.92684828120617,0.00296062187216171,0.00505773948041775,0.0178594222793541,0.0171949046655897,0.00882532194084194,0.00314798894769475,0.00751526164328485,0.00554496139259434,0.00472626082949413,0.00807404559726198,0.410692181833284,0.395411049868614,0.0369778923555422,0.0120336819443256,0.031488770373698,0.0211964854072658
130,50,70,50,80,6,2000,0.992993727235937,0.996179090482888,0.9665770609319,0.988038277511962,0.979514029407797,0.98033286451008,0.972491039426523,0.978525860104808,1.2697986123864,1.27387192092802,4.43401932761673,4.53246926291565,1.98977513597189,1.93082951140464,1.97550870340904,1.92727049838033,0.00158849107202939,0.00115478540881168,0.025175667603087,0.00493101562180509,0.0105505910011726,0.00689015732148795,0.0126280554748296,0.00831986752804423,0.00259753533706358,0.0018883303525789,0.529789310498894,0.103766835800416,0.0435374978133412,0.0267282097123859,0.052110250275178,0.0322743231675316
131,50,70,50,80,6,2000,0.992259494891074,0.988155395136778,0.960769020251779,0.939271196283391,0.985115031167663,0.984004559270517,0.98007662835249,0.978963414634147,1.21689694249537,1.2118637163399,5.20463927834619,5.08818213134584,1.97130669078471,1.9669348777558,1.96122437870318,1.95685809191607,0.00325229294402233,0.00419219211834565,0.0244482917189642,0.0355539903002948,0.00604657956725627,0.00804085659062716,0.00943698831380714,0.00728018289714011,0.00489155262387877,0.00630519104805382,0.717450276019946,1.04335388532568,0.0242127586259134,0.0321283230348507,0.0377892191206969,0.0290889490735053
